wichita-state
g,36,0,36,0,36,36,36,36,35,36,36,36,35,28,25,24
fg_pct,.461,77th,.484,.456,.484,.452,.524,.552,.360,.452,.372,.244,.111,.125
ft_pct,.656,310th,.734,.700,.684,.729,.634,.722,.686,.510,.605,.347,.625,.667,0,0
fta,741,157th
pts_per_g,69.1,227th,15.5,11.7,9.9,7.7,6.7,6.2,4.1,3.5,3.1,2.5,0.9,0.5,0.3,0.1
orb,406,67th
drb,774,182nd
ast,503,41st
stl,205,149th
blk,98,232nd
tov,404,186th
pf,714,34th
opp_fg_pct,.408,47th
opp_fg2_pct,.459,85th
opp_fg3_pct,.293,8th
opp_orb,385,279th
opp_drb,764,176th
opp_ast,380,104th
opp_stl,212,251st
opp_blk,128,262nd
opp_tov,416,142nd
opp_pf,621,167th
opp_pts_per_g,65.4,60th
SOS:,8.47
ORtg:,104.2
DRtg:,98.6
saint-louis
g,34,0,34,0,34,34,34,34,34,34,34,32,21,24,17,5,3,3
fg_pct,.444,169th,.494,.490,.453,.402,.352,.329,.482,.516,.472,.395,.765,0,.000,0
fga,1869,121st
fg2_pct,.504,106th,.506,.526,.580,.471,.357,.407,.482,.534,.545,.364,.765,0,0,0
fg2a,1268,129th
fg3_pct,.316,303rd,.278,.189,.306,.321,.349,.312,0,.250,.357,.429,0,0,.000,0
fg3a,601,152nd
ft_pct,.697,182nd,.749,.600,.753,.756,.903,.583,.706,.516,.714,.714,.286,0,0,0
fta,755,138th
pts_per_g,69.8,206th,14.0,13.9,10.3,9.8,7.3,4.7,3.8,2.5,2.3,2.0,1.6,0.0,0.0,0.0
orb,345,197th
drb,886,43rd
ast,482,63rd
stl,253,40th
blk,138,101st
tov,431,265th
pf,597,225th
opp_fg_pct,.403,32nd
opp_fg2_pct,.442,39th
opp_fg3_pct,.289,6th
opp_orb,354,187th
opp_drb,828,302nd
opp_ast,354,50th
opp_stl,244,342nd
opp_blk,152,335th
opp_tov,485,31st
opp_pf,655,231st
opp_pts_per_g,61.9,19th
SOS:,4.24
ORtg:,102.4
DRtg:,90.8
north-carolina-state
g,36,0,36,0,35,36,36,36,36,32,36,35,33,6,5,6,4,5
fg_pct,.461,78th,.525,.406,.401,.391,.435,.680,.346,.514,.587,.444,1.000,.000,0,.000
fga,2060,21st
fg2_pct,.515,69th,.580,.476,.430,.443,.440,.680,.421,.514,.587,0,1.000,0,0,0
fg2a,1535,9th
fg3_pct,.305,327th,.267,.372,.261,.280,.000,0,.234,0,0,.444,0,.000,0,.000
fg3a,525,253rd
ft_pct,.657,307th,.690,.704,.696,.725,.563,.522,.744,.449,.484,0,0,.000,0,0
fta,762,131st
pts_per_g,71.1,173rd,24.9,10.5,8.5,8.4,4.8,4.6,4.4,4.0,2.1,2.0,0.4,0.0,0.0,0.0
orb,422,46th
drb,817,106th
ast,466,82nd
stl,173,256th
blk,149,72nd
tov,375,98th
pf,670,78th
opp_fg_pct,.426,121st
opp_fg2_pct,.473,132nd
opp_fg3_pct,.321,60th
opp_orb,453,343rd
opp_drb,813,282nd
opp_ast,406,181st
opp_stl,205,217th
opp_blk,124,242nd
opp_tov,414,145th
opp_pf,703,296th
opp_pts_per_g,69.6,160th
SOS:,7.44
ORtg:,108.1
DRtg:,105.7
louisville
g,37,0,37,0,37,37,36,33,36,12,37,37,37,34,9,23,19,18
fg_pct,.471,38th,.468,.609,.408,.395,.433,.636,.401,.528,.638,.431,.375,.324,.778,.267
fga,2232,4th
fg2_pct,.527,38th,.517,.609,.523,.407,.475,.636,.422,.528,.642,.667,.429,.556,.875,.143
fg2a,1449,20th
fg3_pct,.368,73rd,.387,.667,.345,.377,.395,0,.371,0,.500,.359,.000,.240,.000,.375
fg3a,783,18th
ft_pct,.661,296th,.705,.464,.829,.772,.744,.447,.712,.619,.586,.667,.500,.333,.300,.625
fta,920,20th
pts_per_g,81.0,13th,18.2,14.0,12.3,10.2,8.2,7.6,7.0,3.6,2.9,1.8,1.7,1.4,0.9,0.9
orb,503,7th
drb,893,38th
ast,568,12th
stl,370,2nd
blk,173,34th
tov,391,150th
pf,723,29th
opp_fg_pct,.396,20th
opp_fg2_pct,.443,45th
opp_fg3_pct,.286,2nd
opp_orb,434,335th
opp_drb,851,319th
opp_ast,387,123rd
opp_stl,169,40th
opp_blk,103,90th
opp_tov,638,1st
opp_pf,755,341st
opp_pts_per_g,61.1,15th
SOS:,4.79
ORtg:,117.4
DRtg:,88.6
manhattan
g,33,0,33,0,30,32,33,33,33,33,33,31,33,33,8,26,4,4
fg_pct,.451,130th,.408,.448,.552,.531,.414,.577,.368,.520,.254,.382,.190,.143,.000,0
fga,1837,149th
fg2_pct,.487,183rd,.427,.477,.552,.541,.350,.577,.356,.582,.250,.377,.222,.143,.000,0
fg2a,1273,126th
fg3_pct,.369,71st,.371,.311,0,.364,.421,0,.375,.387,.255,.500,.167,0,.000,0
fg3a,564,199th
ft_pct,.663,286th,.827,.660,.514,.682,.769,.518,.762,.647,.806,.565,.667,.500,0,0
fta,1019,4th
pts_per_g,77.0,39th,18.8,11.9,10.1,8.6,8.3,7.1,4.9,4.4,2.3,2.1,1.8,0.3,0.0,0.0
orb,415,56th
drb,819,102nd
ast,433,125th
stl,273,18th
blk,200,13th
tov,468,322nd
pf,799,2nd
opp_fg_pct,.409,50th
opp_fg2_pct,.440,38th
opp_fg3_pct,.327,89th
opp_orb,409,314th
opp_drb,790,231st
opp_ast,390,134th
opp_stl,207,227th
opp_blk,157,340th
opp_tov,515,17th
opp_pf,772,344th
opp_pts_per_g,70.0,174th
SOS:,-0.90
ORtg:,107.1
DRtg:,97.4
massachusetts
g,33,0,33,0,33,33,33,33,33,32,33,15,21,32,18
fg_pct,.459,89th,.403,.553,.415,.478,.395,.563,.451,.600,.286,.619,.333
fga,1962,55th
fg2_pct,.499,128th,.427,.563,.451,.485,.414,.571,.537,.833,.200,.619,.600
fg2a,1450,19th
fg3_pct,.346,168th,.362,.250,.350,.000,.377,.000,.320,.444,.313,0,.000
fg3a,512,275th
ft_pct,.683,233rd,.754,.672,.702,.528,.767,.606,.750,.600,.600,.250,1.000
fta,769,124th
pts_per_g,75.8,56th,15.6,11.3,10.4,9.4,9.2,8.9,8.8,1.7,1.0,0.9,0.4
orb,404,70th
drb,863,56th
ast,499,43rd
stl,226,88th
blk,178,28th
tov,446,287th
pf,649,112th
opp_fg_pct,.424,113th
opp_fg2_pct,.467,114th
opp_fg3_pct,.308,28th
opp_orb,400,298th
opp_drb,772,196th
opp_ast,466,309th
opp_stl,204,209th
opp_blk,182,349th
opp_tov,445,80th
opp_pf,643,205th
opp_pts_per_g,71.2,209th
SOS:,6.00
ORtg:,105.3
DRtg:,98.9
tennessee
g,37,0,37,0,37,37,37,37,37,12,33,37,24,12,25,22,8,9,7
fg_pct,.453,122nd,.436,.531,.474,.533,.373,.307,.470,.381,.333,.350,.400,.444,.667,.250,0
fga,2048,25th
fg2_pct,.510,88th,.502,.531,.544,.536,.424,.326,.561,.558,.429,.333,.407,.444,.667,.333,0
fg2a,1417,28th
fg3_pct,.325,268th,.351,0,.340,.000,.340,.281,.269,.195,.278,.364,.375,0,0,.000,0
fg3a,631,116th
ft_pct,.719,105th,.788,.696,.793,.684,.689,.667,.586,.733,.692,1.000,.222,.500,1.000,.667,0
fta,852,54th
pts_per_g,72.2,131st,18.7,15.1,10.3,9.7,7.5,5.1,3.1,2.5,2.4,2.2,1.3,0.9,0.6,0.4,0.0
orb,501,9th
drb,923,22nd
ast,472,74th
stl,192,194th
blk,172,38th
tov,388,139th
pf,617,185th
opp_fg_pct,.413,70th
opp_fg2_pct,.440,36th
opp_fg3_pct,.345,190th
opp_orb,351,178th
opp_drb,757,154th
opp_ast,376,92nd
opp_stl,194,154th
opp_blk,134,289th
opp_tov,399,174th
opp_pf,730,319th
opp_pts_per_g,61.7,18th
SOS:,7.84
ORtg:,114.2
DRtg:,97.6
duke
g,35,0,35,0,35,35,35,34,33,35,35,32,17,30,30,5,3,3
fg_pct,.460,81st,.473,.464,.432,.402,.444,.644,.427,.294,.500,.486,.552,.167,.000,0
fga,2020,32nd
fg2_pct,.503,109th,.504,.494,.507,.397,.541,.644,.333,.400,.429,.500,.552,.000,.000,0
fg2a,1219,175th
fg3_pct,.395,15th,.358,.420,.371,.410,.421,0,.450,.143,.571,.000,0,.200,0,0
fg3a,801,11th
ft_pct,.729,71st,.748,.807,.827,.768,.811,.494,.857,.561,.909,.643,.353,.500,.500,0
fta,783,110th
pts_per_g,78.4,29th,19.1,16.1,11.6,9.9,7.9,6.5,3.1,1.8,1.6,1.4,1.3,1.0,0.3,0.0
orb,424,44th
drb,783,159th
ast,509,36th
stl,244,56th
blk,105,208th
tov,334,22nd
pf,681,63rd
opp_fg_pct,.456,270th
opp_fg2_pct,.503,252nd
opp_fg3_pct,.307,22nd
opp_orb,357,194th
opp_drb,780,211th
opp_ast,380,104th
opp_stl,174,59th
opp_blk,117,196th
opp_tov,425,120th
opp_pf,655,231st
opp_pts_per_g,67.4,105th
SOS:,8.48
ORtg:,119.6
DRtg:,102.8
mercer
g,36,0,36,0,36,36,36,36,35,36,35,34,32,36,36,36,12,9
fg_pct,.476,25th,.400,.571,.461,.477,.485,.448,.553,.671,.439,.377,.586,.415,.333,.000
fga,2061,20th
fg2_pct,.530,27th,.413,.571,.598,.528,.500,.473,.636,.671,.500,.455,.625,.316,.333,.000
fg2a,1305,91st
fg3_pct,.384,40th,.391,0,.389,.427,.435,.375,.269,0,.222,.342,.167,.500,0,.000
fg3a,756,28th
ft_pct,.736,48th,.850,.716,.385,.797,.748,.779,.630,.778,.605,.676,.516,1.000,0,.750
fta,791,100th
pts_per_g,78.8,25th,14.6,10.1,8.9,8.5,8.3,8.1,4.8,4.5,4.0,3.6,2.8,1.5,0.3,0.3
orb,407,65th
drb,931,18th
ast,586,6th
stl,211,128th
blk,147,75th
tov,420,231st
pf,665,85th
opp_fg_pct,.401,28th
opp_fg2_pct,.463,97th
opp_fg3_pct,.303,18th
opp_orb,399,295th
opp_drb,791,237th
opp_ast,429,239th
opp_stl,201,189th
opp_blk,109,129th
opp_tov,452,72nd
opp_pf,697,287th
opp_pts_per_g,66.9,89th
SOS:,-3.42
ORtg:,115.8
DRtg:,98.4
texas
g,35,0,35,0,32,35,34,35,35,35,33,35,34,33,5,3,5
fg_pct,.432,228th,.505,.391,.358,.545,.414,.491,.394,.505,.409,.358,.667,.000,.000
fga,2095,18th
fg2_pct,.469,264th,.579,.398,.371,.545,.448,.564,.441,.511,.421,.486,.667,.000,.000
fg2a,1550,8th
fg3_pct,.327,261st,.333,.263,.343,0,.292,.340,.353,.000,.353,.297,0,0,.000
fg3a,545,232nd
ft_pct,.671,268th,.744,.748,.760,.626,.570,.658,.800,.517,.559,.667,.250,0,.000
fta,909,24th
pts_per_g,74.2,82nd,12.8,12.7,11.6,11.2,7.1,5.8,4.7,3.5,3.4,3.3,1.0,0.0,0.0
orb,528,3rd
drb,921,23rd
ast,452,96th
stl,199,169th
blk,206,11th
tov,426,254th
pf,669,81st
opp_fg_pct,.402,29th
opp_fg2_pct,.429,15th
opp_fg3_pct,.352,239th
opp_orb,399,295th
opp_drb,804,265th
opp_ast,445,273rd
opp_stl,221,291st
opp_blk,123,234th
opp_tov,395,190th
opp_pf,713,306th
opp_pts_per_g,70.7,200th
SOS:,9.15
ORtg:,107.0
DRtg:,101.9
arizona-state
g,33,0,33,0,33,32,33,32,33,25,27,15,32,22,15,20,19,6,3
fg_pct,.451,128th,.433,.450,.545,.474,.419,.462,.438,.424,.491,.364,.393,.321,.269,1.000,.000
fga,1852,132nd
fg2_pct,.488,181st,.443,.510,.545,.550,.359,.577,.511,.533,.491,.346,.714,.286,.235,1.000,0
fg2a,1164,226th
fg3_pct,.390,24th,.391,.404,0,.328,.434,.404,.333,.333,0,.389,.286,.333,.333,1.000,.000
fg3a,688,66th
ft_pct,.694,190th,.719,.717,.693,.658,.643,.655,.679,.800,.610,.765,.600,1.000,.750,0,0
fta,787,105th
pts_per_g,75.3,62nd,18.6,15.1,11.5,9.0,7.7,4.5,3.7,2.5,2.4,2.4,2.1,1.6,1.2,1.2,0.0
orb,281,311th
drb,891,40th
ast,471,77th
stl,167,275th
blk,182,25th
tov,377,105th
pf,635,141st
opp_fg_pct,.419,86th
opp_fg2_pct,.453,63rd
opp_fg3_pct,.326,86th
opp_orb,385,279th
opp_drb,866,331st
opp_ast,387,123rd
opp_stl,184,98th
opp_blk,135,291st
opp_tov,394,194th
opp_pf,658,237th
opp_pts_per_g,69.4,156th
SOS:,7.41
ORtg:,107.2
DRtg:,98.8
michigan
g,37,0,37,0,36,37,37,8,37,37,37,37,37,4,19,11,8,12
fg_pct,.477,23rd,.470,.488,.439,.545,.429,.434,.700,.564,.404,.333,.286,.400,.250,.250
fga,1982,45th
fg2_pct,.527,37th,.500,.562,.460,.566,.449,.460,.700,.574,.438,0,.250,.500,.250,.000
fg2a,1188,205th
fg3_pct,.402,5th,.442,.306,.408,.000,.410,.425,0,.000,.387,.333,.333,.000,0,1.000
fg3a,794,14th
ft_pct,.763,9th,.824,.757,.767,.667,.793,.714,.629,.654,.778,.500,.000,1.000,0,0
fta,691,225th
pts_per_g,73.9,85th,17.5,13.1,12.9,9.5,7.9,6.7,6.4,3.8,3.3,1.0,0.8,0.5,0.3,0.3
orb,329,236th
drb,831,83rd
ast,525,24th
stl,191,197th
blk,88,267th
tov,345,33rd
pf,527,329th
opp_fg_pct,.445,218th
opp_fg2_pct,.502,248th
opp_fg3_pct,.318,52nd
opp_orb,364,215th
opp_drb,790,231st
opp_ast,437,259th
opp_stl,181,87th
opp_blk,100,77th
opp_tov,398,175th
opp_pf,626,176th
opp_pts_per_g,65.1,51st
SOS:,9.65
ORtg:,117.6
DRtg:,103.5
wofford
g,33,0,33,0,33,33,33,31,33,33,33,17,20,31,31,10,10,10
fg_pct,.448,142nd,.415,.435,.479,.432,.510,.436,.580,.393,.268,.447,.514,.600,.125,.250
fga,1804,174th
fg2_pct,.486,194th,.441,.491,.494,.400,.517,.493,.587,.429,.385,.524,.514,1.000,.000,.250
fg2a,1260,137th
fg3_pct,.360,100th,.382,.293,.200,.457,.000,.384,.333,.381,.067,.353,0,.000,.167,0
fg3a,544,234th
ft_pct,.664,285th,.675,.772,.672,.692,.448,.677,.500,.500,.765,.737,.563,1.000,0,.000
fta,592,314th
pts_per_g,66.8,277th,15.7,12.5,11.1,7.3,5.5,5.2,4.4,1.9,1.8,1.7,1.5,1.2,0.3,0.2
orb,352,180th
drb,738,229th
ast,423,144th
stl,205,149th
blk,54,346th
tov,351,39th
pf,578,258th
opp_fg_pct,.443,206th
opp_fg2_pct,.493,209th
opp_fg3_pct,.320,58th
opp_orb,286,18th
opp_drb,760,165th
opp_ast,326,13th
opp_stl,184,98th
opp_blk,111,143rd
opp_tov,424,121st
opp_pf,557,56th
opp_pts_per_g,62.2,23rd
SOS:,-5.95
ORtg:,105.6
DRtg:,98.3
arizona
g,38,0,38,0,38,38,22,36,38,38,38,24,13,34,22,4,7,10,6,11
fg_pct,.469,48th,.432,.495,.522,.584,.490,.454,.371,.429,.471,.333,.667,1.000,1.000,.667,.000,.000
fga,2123,14th
fg2_pct,.507,94th,.469,.513,.550,.584,.502,.506,.342,.571,.500,.400,.667,0,1.000,.500,.000,0
fg2a,1562,6th
fg3_pct,.364,87th,.367,.356,.379,0,.200,.360,.385,.393,.444,.200,0,1.000,0,1.000,0,.000
fg3a,561,203rd
ft_pct,.659,302nd,.781,.422,.757,.756,.682,.620,.673,.375,0,.647,.667,.500,0,0,.500,0
fta,870,44th
pts_per_g,72.9,109th,16.3,12.4,11.5,9.9,9.1,8.4,6.7,1.8,1.5,1.3,1.1,1.0,0.6,0.5,0.2,0.0
orb,465,18th
drb,984,5th
ast,574,9th
stl,223,97th
blk,173,34th
tov,387,137th
pf,630,155th
opp_fg_pct,.380,4th
opp_fg2_pct,.402,2nd
opp_fg3_pct,.320,57th
opp_orb,369,229th
opp_drb,812,279th
opp_ast,347,43rd
opp_stl,178,75th
opp_blk,118,203rd
opp_tov,471,44th
opp_pf,699,293rd
opp_pts_per_g,58.6,6th
SOS:,9.04
ORtg:,112.3
DRtg:,90.2
weber-state
g,31,0,31,0,31,31,31,30,31,31,31,25,21,11,9
fg_pct,.475,27th,.464,.594,.444,.488,.357,.463,.505,.417,.567,.667,.000
fga,1541,338th
fg2_pct,.523,45th,.526,.594,.511,.485,.405,.457,.518,.462,.818,.800,.000
fg2a,975,330th
fg3_pct,.392,19th,.389,0,.405,1.000,.345,.485,.438,.400,.421,.500,0
fg3a,566,197th
ft_pct,.741,41st,.823,.702,.765,.729,.685,.638,.714,.750,.250,.800,.000
fta,767,127th
pts_per_g,72.7,115th,19.2,11.5,10.9,8.7,7.1,6.9,4.6,2.5,2.0,1.6,0.0
orb,265,327th
drb,800,133rd
ast,407,176th
stl,131,343rd
blk,123,153rd
tov,382,124th
pf,558,304th
opp_fg_pct,.427,126th
opp_fg2_pct,.455,69th
opp_fg3_pct,.333,118th
opp_orb,311,56th
opp_drb,652,9th
opp_ast,355,55th
opp_stl,162,29th
opp_blk,63,1st
opp_tov,291,346th
opp_pf,623,173rd
opp_pts_per_g,66.5,76th
SOS:,-4.23
ORtg:,111.3
DRtg:,101.8
gonzaga
g,36,0,36,0,34,36,30,36,36,36,36,34,24,17,13,15,15
fg_pct,.495,5th,.571,.430,.476,.593,.434,.490,.485,.494,.433,.417,.600,.556,.333
fga,1963,54th
fg2_pct,.543,15th,.587,.452,.540,.596,.531,.533,.556,.513,.481,.417,.333,.714,.333
fg2a,1320,79th
fg3_pct,.397,10th,.316,.412,.427,.000,.232,.480,.389,.125,.125,0,1.000,.000,0
fg3a,643,105th
ft_pct,.709,143rd,.825,.873,.786,.500,.756,.647,.600,.581,.816,.824,.500,.000,.500
fta,793,95th
pts_per_g,76.7,44th,14.4,14.4,11.0,10.4,7.4,6.3,6.1,6.0,3.5,1.4,0.7,0.7,0.3
orb,343,202nd
drb,948,13th
ast,525,24th
stl,235,68th
blk,142,86th
tov,419,228th
pf,659,100th
opp_fg_pct,.398,22nd
opp_fg2_pct,.434,24th
opp_fg3_pct,.318,51st
opp_orb,399,295th
opp_drb,779,209th
opp_ast,380,104th
opp_stl,210,245th
opp_blk,112,149th
opp_tov,422,127th
opp_pf,716,307th
opp_pts_per_g,65.9,67th
SOS:,5.36
ORtg:,114.1
DRtg:,98.1
oklahoma-state
g,34,0,34,0,31,34,34,34,34,33,16,13,31,29,11,5,9,13,7,22
fg_pct,.463,71st,.422,.473,.520,.427,.488,.536,.393,.500,.315,.400,.500,1.000,.400,.667,1.000,.250
fga,1941,68th
fg2_pct,.513,75th,.514,.525,.530,.387,.507,.536,.353,.500,.474,.500,.500,1.000,.500,1.000,0,.600
fg2a,1285,110th
fg3_pct,.364,83rd,.299,.379,.000,.441,.250,0,.409,0,.229,.364,0,0,.333,.000,1.000,.000
fg3a,656,89th
ft_pct,.719,106th,.728,.768,.739,.869,.725,.571,.633,.471,.333,.529,.500,0,0,.300,0,.333
fta,964,9th
pts_per_g,80.2,16th,18.0,17.2,13.9,13.3,6.2,6.1,5.3,4.5,1.5,0.9,0.8,0.8,0.6,0.5,0.4,0.3
orb,332,233rd
drb,871,52nd
ast,463,85th
stl,260,31st
blk,160,51st
tov,356,52nd
pf,680,68th
opp_fg_pct,.409,54th
opp_fg2_pct,.450,54th
opp_fg3_pct,.327,93rd
opp_orb,409,314th
opp_drb,853,323rd
opp_ast,373,79th
opp_stl,208,234th
opp_blk,123,234th
opp_tov,484,34th
opp_pf,736,324th
opp_pts_per_g,69.6,161st
SOS:,8.34
ORtg:,112.8
DRtg:,97.8
oklahoma
g,33,0,33,0,33,33,33,33,33,32,32,29,32,5,9,7,10,5
fg_pct,.447,148th,.445,.462,.441,.357,.584,.449,.366,.398,.569,0,.500,.500,.200,0
fga,2034,30th
fg2_pct,.487,185th,.512,.469,.460,.352,.602,.493,.350,.567,.569,0,.000,.667,.250,0
fg2a,1282,113th
fg3_pct,.379,50th,.386,.435,.404,.370,.273,.413,.368,.224,0,0,1.000,.000,.000,0
fg3a,752,32nd
ft_pct,.749,20th,.750,.798,.804,.777,.686,.704,.667,.764,.710,.667,0,0,.333,0
fta,802,84th
pts_per_g,81.9,8th,16.5,15.6,11.0,10.3,9.6,6.3,5.1,5.1,2.8,0.8,0.7,0.6,0.4,0.0
orb,398,87th
drb,844,70th
ast,483,62nd
stl,224,93rd
blk,108,196th
tov,376,101st
pf,625,164th
opp_fg_pct,.437,181st
opp_fg2_pct,.488,193rd
opp_fg3_pct,.342,172nd
opp_orb,369,229th
opp_drb,829,305th
opp_ast,412,192nd
opp_stl,195,159th
opp_blk,112,149th
opp_tov,426,118th
opp_pf,689,278th
opp_pts_per_g,76.0,308th
SOS:,8.97
ORtg:,112.9
DRtg:,104.8
north-dakota-state
g,33,0,33,0,32,33,33,33,33,33,33,25,10,33,9,15
fg_pct,.505,1st,.471,.629,.487,.432,.583,.412,.607,.549,.600,.493,.143,.100
fga,1759,211th
fg2_pct,.558,6th,.492,.629,.587,.451,.601,.472,.607,.615,.600,.652,.000,.167
fg2a,1276,120th
fg3_pct,.364,82nd,.414,0,.331,.398,.250,.393,0,.333,0,.174,.250,.000
fg3a,483,307th
ft_pct,.751,17th,.785,.635,.689,.866,.788,.850,.739,.593,.500,.850,.750,1.000
fta,719,184th
pts_per_g,75.5,60th,17.6,13.2,11.4,11.1,7.0,6.1,3.6,3.0,2.8,2.7,0.7,0.3
orb,307,271st
drb,774,182nd
ast,382,233rd
stl,206,146th
blk,145,81st
tov,325,12th
pf,588,242nd
opp_fg_pct,.422,104th
opp_fg2_pct,.450,56th
opp_fg3_pct,.371,301st
opp_orb,290,22nd
opp_drb,660,14th
opp_ast,368,72nd
opp_stl,168,36th
opp_blk,63,1st
opp_tov,381,227th
opp_pf,599,129th
opp_pts_per_g,65.6,64th
SOS:,-0.02
ORtg:,117.7
DRtg:,102.2
san-diego-state
g,36,0,36,0,36,35,33,35,34,36,32,36,4,29,4,4,17,7,20
fg_pct,.435,216th,.411,.414,.472,.459,.455,.375,.363,.566,.667,.417,.750,.429,.579,.429,.333
fga,2009,37th
fg2_pct,.461,294th,.432,.444,.533,.478,.455,.418,.379,.566,1.000,.417,0,.333,.579,.429,.273
fg2a,1490,11th
fg3_pct,.358,110th,.374,.184,.391,.263,0,.354,.350,0,.600,0,.750,.500,0,0,1.000
fg3a,519,265th
ft_pct,.663,289th,.834,.634,.750,.644,.472,.667,.730,.481,0,.535,.500,0,.643,.000,.444
fta,902,28th
pts_per_g,70.3,200th,17.6,11.7,8.5,7.8,7.7,5.2,5.0,4.8,2.8,2.5,2.5,2.0,1.8,0.9,0.7
orb,470,16th
drb,894,36th
ast,356,280th
stl,274,16th
blk,183,24th
tov,355,47th
pf,600,222nd
opp_fg_pct,.386,8th
opp_fg2_pct,.431,18th
opp_fg3_pct,.288,5th
opp_orb,370,234th
opp_drb,810,273rd
opp_ast,357,63rd
opp_stl,154,13th
opp_blk,151,333rd
opp_tov,490,28th
opp_pf,705,302nd
opp_pts_per_g,57.0,2nd
SOS:,4.86
ORtg:,109.2
DRtg:,88.6
new-mexico-state
g,36,0,36,0,35,36,36,30,35,30,36,9,19,32,26
fg_pct,.488,12th,.466,.468,.540,.648,.541,.437,.434,.500,.431,.333,.296
fga,1918,90th
fg2_pct,.532,25th,.500,.502,.540,.648,.567,.469,.409,.515,.536,.400,.429
fg2a,1395,34th
fg3_pct,.371,68th,.277,.400,0,0,.250,.393,.437,.000,.333,.200,.277
fg3a,523,257th
ft_pct,.686,216th,.727,.643,.623,.538,.794,.820,.727,.840,.583,.630,.636
fta,1027,3rd
