villanova
g,36,0,36,0,35,36,36,36,36,36,36,36,27,15,15,16
fg_pct,.470,37th,.440,.394,.515,.417,.453,.644,.416,.563,.714,.667,.200,.143
opp_fg_pct,.421,123rd
opp_fg2_pct,.471,158th
opp_fg3_pct,.333,129th
opp_orb,334,150th
opp_drb,759,179th
opp_ast,411,205th
opp_stl,196,155th
opp_blk,107,167th
opp_tov,442,90th
opp_pf,656,290th
opp_pts_per_g,65.5,141st
SOS:,9.50
ORtg:,105.4
DRtg:,99.0
dayton
g,36,0,36,0,36,36,35,36,9,36,36,9,8,29,5,7,4
fg_pct,.462,58th,.456,.463,.552,.414,.636,.456,.383,.289,.310,.522,0,0,0
fga,1755,174th
fg2_pct,.526,36th,.610,.508,.559,.439,.636,.649,.189,.333,.364,.545,0,0,0
fg2a,1085,249th
fg3_pct,.357,116th,.349,.356,.333,.380,0,.221,.452,.125,.143,.500,0,0,0
fg3a,670,78th
ft_pct,.686,204th,.788,.676,.580,.755,.619,.707,.739,.500,.750,.545,0,0,0
fta,846,12th
pts_per_g,67.8,165th,16.1,12.7,12.7,9.2,9.1,7.1,4.8,3.2,3.1,2.3,0.0,0.0,0.0
orb,255,328th
drb,866,52nd
ast,490,50th
stl,250,42nd
blk,91,245th
tov,415,206th
pf,573,213th
opp_fg_pct,.418,112th
opp_fg2_pct,.465,131st
opp_fg3_pct,.324,81st
opp_orb,344,180th
opp_drb,840,316th
opp_ast,432,267th
opp_stl,190,111th
opp_blk,124,271st
opp_tov,489,33rd
opp_pf,717,333rd
opp_pts_per_g,60.8,41st
SOS:,4.06
ORtg:,105.1
DRtg:,94.4
oklahoma
g,35,0,35,0,35,35,35,35,35,32,34,34,29,8,6,14,17,7
fg_pct,.435,173rd,.412,.424,.519,.581,.361,.329,.363,.431,.500,.222,.500,.400,.111,.000
fga,2035,32nd
fg2_pct,.482,167th,.469,.407,.525,.627,.401,.444,.450,.438,.500,.000,0,.400,.167,0
fg2a,1347,37th
fg3_pct,.343,176th,.359,.450,.000,.303,.254,.303,.264,.000,0,.286,.500,0,.000,.000
fg3a,688,62nd
ft_pct,.741,29th,.823,.648,.691,.722,.838,.824,.630,.524,.542,0,0,.000,1.000,0
fta,668,150th
pts_per_g,71.5,72nd,17.4,11.7,11.6,9.7,9.3,5.0,3.3,2.0,1.9,0.8,0.5,0.3,0.2,0.0
orb,389,87th
drb,943,14th
ast,430,130th
stl,237,69th
blk,174,24th
tov,419,220th
pf,570,225th
opp_fg_pct,.386,11th
opp_fg2_pct,.422,15th
opp_fg3_pct,.317,55th
opp_orb,432,335th
opp_drb,845,319th
opp_ast,392,155th
opp_stl,224,283rd
opp_blk,131,299th
opp_tov,468,47th
opp_pf,625,241st
opp_pts_per_g,62.7,71st
SOS:,9.94
ORtg:,105.2
DRtg:,92.4
albany-ny
g,33,0,33,0,33,24,33,33,30,33,33,31,33,12,5,8,7,7,1
fg_pct,.438,160th,.506,.429,.412,.435,.392,.388,.434,.596,.417,.313,.200,.333,.500,.000,.000
fga,1666,253rd
fg2_pct,.479,177th,.512,.525,.421,.476,.420,.491,.455,.596,.417,.273,.333,0,.500,.000,.000
fg2a,1094,239th
fg3_pct,.358,103rd,.000,.341,.401,.368,.376,.326,.143,0,0,.400,.000,.333,0,.000,0
fg3a,572,217th
ft_pct,.758,13th,.820,.756,.809,.772,.724,.676,.711,.476,.667,.714,.000,0,0,1.000,0
fta,650,170th
pts_per_g,65.3,225th,13.9,13.7,13.0,9.7,5.6,4.9,3.8,2.3,2.0,1.4,0.4,0.4,0.3,0.3,0.0
orb,334,196th
drb,777,148th
ast,349,281st
stl,187,219th
blk,53,342nd
tov,381,94th
pf,544,280th
opp_fg_pct,.421,117th
opp_fg2_pct,.462,120th
opp_fg3_pct,.362,281st
opp_orb,274,22nd
opp_drb,690,44th
opp_ast,380,116th
opp_stl,158,15th
opp_blk,116,224th
opp_tov,408,185th
opp_pf,618,227th
opp_pts_per_g,60.5,37th
SOS:,-5.18
ORtg:,106.4
DRtg:,98.5
michigan-state
g,39,0,39,0,39,39,35,39,39,39,39,12,39,32,29,13,14
fg_pct,.465,46th,.397,.443,.535,.447,.579,.582,.504,.478,.318,.321,.607,0,.111
fga,2181,4th
fg2_pct,.508,75th,.425,.475,.535,.488,.591,.582,.662,.476,.321,.393,.607,0,.000
fg2a,1418,16th
fg3_pct,.385,32nd,.369,.416,0,.427,.000,0,.339,.500,.300,.240,0,0,.143
fg3a,763,29th
ft_pct,.632,336th,.715,.826,.490,.808,.671,.479,.675,.429,.542,.455,.222,.500,0
fta,714,101st
pts_per_g,71.1,81st,15.3,14.5,11.9,8.5,7.0,5.1,4.5,2.7,2.2,1.7,1.2,0.2,0.2
orb,436,29th
drb,1022,2nd
ast,646,2nd
stl,203,176th
blk,176,20th
tov,441,276th
pf,738,5th
opp_fg_pct,.396,36th
opp_fg2_pct,.438,43rd
opp_fg3_pct,.315,44th
opp_orb,378,274th
opp_drb,869,335th
opp_ast,409,202nd
opp_stl,217,257th
opp_blk,110,184th
opp_tov,416,162nd
opp_pf,701,327th
opp_pts_per_g,63.6,95th
SOS:,10.00
ORtg:,109.7
DRtg:,98.2
georgia
g,33,0,33,0,31,31,33,33,32,32,18,31,22,25,29,11,5,7
fg_pct,.432,197th,.480,.413,.400,.468,.396,.416,.384,.567,.419,.344,.346,.000,.000,.000
fga,1730,192nd
fg2_pct,.472,213th,.502,.457,.431,.539,.400,.419,.469,.573,.500,.000,.353,.000,.000,.000
fg2a,1192,143rd
fg3_pct,.342,182nd,.300,.368,.275,.340,.394,.000,.208,.000,.222,.355,.333,0,.000,.000
fg3a,538,256th
ft_pct,.692,173rd,.691,.713,.668,.704,.827,.648,.750,.564,.615,.333,.500,0,0,0
fta,826,18th
pts_per_g,68.2,152nd,12.3,11.7,11.2,11.0,9.5,5.0,4.9,4.0,1.6,1.4,0.9,0.0,0.0,0.0
orb,360,144th
drb,900,29th
ast,411,160th
stl,183,238th
blk,151,52nd
tov,420,223rd
pf,608,132nd
opp_fg_pct,.389,19th
opp_fg2_pct,.432,28th
opp_fg3_pct,.312,36th
opp_orb,358,221st
opp_drb,759,179th
opp_ast,349,44th
opp_stl,202,192nd
opp_blk,125,276th
opp_tov,365,274th
opp_pf,682,312th
opp_pts_per_g,64.4,119th
SOS:,8.60
ORtg:,102.8
DRtg:,97.0
virginia
g,34,0,34,0,34,26,34,33,34,32,34,33,23,28,13,8,11,10,10
fg_pct,.457,69th,.422,.466,.582,.511,.514,.354,.405,.354,.400,.396,.385,.500,.500,.500,.500
fga,1758,171st
fg2_pct,.497,98th,.463,.479,.584,.514,.517,.394,.424,.609,.440,.378,.571,.500,1.000,.500,.500
fg2a,1275,82nd
fg3_pct,.352,134th,.344,.452,.000,.000,.000,.316,.380,.276,.333,.667,.167,0,.333,0,0
fg3a,483,313th
ft_pct,.726,54th,.879,.780,.677,.520,.746,.778,.630,.625,.455,.545,.667,0,0,.000,0
fta,614,220th
pts_per_g,65.4,223rd,14.0,12.2,11.6,7.6,6.9,6.4,3.8,3.1,1.8,1.6,1.0,0.5,0.5,0.2,0.2
orb,358,150th
drb,874,42nd
ast,430,130th
stl,186,224th
blk,143,70th
tov,316,7th
pf,484,338th
opp_fg_pct,.367,3rd
opp_fg2_pct,.401,3rd
opp_fg3_pct,.308,29th
opp_orb,280,31st
opp_drb,689,40th
opp_ast,308,8th
opp_stl,171,51st
opp_blk,94,72nd
opp_tov,359,289th
opp_pf,555,93rd
opp_pts_per_g,51.5,1st
SOS:,7.81
ORtg:,110.8
DRtg:,87.2
belmont
g,33,0,33,0,30,33,32,33,33,33,28,23,28,27,19,33,33,30,14
fg_pct,.476,24th,.491,.688,.437,.435,.412,.404,.500,.333,.481,.407,.450,.357,.294,.267,.333
fga,1803,139th
fg2_pct,.565,3rd,.556,.703,.597,.479,.487,.500,.579,.667,.486,.432,.400,.400,.000,.143,.375
fg2a,937,333rd
fg3_pct,.380,46th,.423,.385,.391,.338,.392,.338,.091,.298,.471,.353,.500,.333,.417,.375,.000
fg3a,866,5th
ft_pct,.692,174th,.747,.648,.433,.639,1.000,.837,.742,.667,.813,.625,.818,.733,.778,.733,.400
fta,585,264th
pts_per_g,74.2,32nd,18.3,14.2,10.6,8.4,6.8,5.4,3.3,2.7,2.5,2.4,1.7,1.1,0.7,0.7,0.6
orb,307,259th
drb,786,135th
ast,504,36th
stl,209,146th
blk,66,318th
tov,451,293rd
pf,549,274th
opp_fg_pct,.452,293rd
opp_fg2_pct,.515,317th
opp_fg3_pct,.344,189th
opp_orb,330,139th
opp_drb,750,156th
opp_ast,433,268th
opp_stl,217,257th
opp_blk,117,232nd
opp_tov,418,155th
opp_pf,624,237th
opp_pts_per_g,70.6,284th
SOS:,-2.77
ORtg:,109.9
DRtg:,104.5
kentucky
g,39,0,39,0,39,39,38,39,39,36,39,37,8,39,23,19,7,13,8,10
fg_pct,.468,39th,.395,.566,.470,.378,.572,.488,.506,.406,.381,.644,.286,.389,1.000,.000,.000,.000
fga,2150,7th
fg2_pct,.512,62nd,.475,.577,.527,.376,.572,.536,.506,.386,.457,.644,.357,.667,0,.000,.000,0
fg2a,1568,2nd
fg3_pct,.349,152nd,.316,.250,.411,.383,0,.138,0,.429,.000,0,.238,.333,1.000,0,0,.000
fg3a,582,201st
ft_pct,.726,54th,.782,.813,.828,.792,.617,.735,.625,.808,.857,.320,.400,1.000,0,.500,.500,0
fta,943,2nd
pts_per_g,74.4,31st,11.0,10.3,10.0,9.3,8.9,8.7,6.4,5.6,5.5,2.6,1.3,1.3,0.4,0.1,0.1,0.0
orb,491,6th
drb,991,4th
ast,553,15th
stl,253,36th
blk,268,1st
tov,408,178th
pf,665,40th
opp_fg_pct,.354,1st
opp_fg2_pct,.391,2nd
opp_fg3_pct,.271,3rd
opp_orb,463,351st
opp_drb,752,163rd
opp_ast,301,5th
opp_stl,182,78th
opp_blk,94,72nd
opp_tov,533,13th
opp_pf,778,349th
opp_pts_per_g,54.3,3rd
SOS:,8.67
ORtg:,115.5
DRtg:,84.4
hampton
g,35,0,35,0,29,26,35,34,35,32,30,19,26,20,21,21,22,13,9,12
fg_pct,.406,297th,.519,.370,.438,.386,.356,.443,.327,.490,.317,.327,.357,.500,.348,.250,.333,.500
fga,1959,48th
fg2_pct,.456,285th,.541,.387,.534,.429,.353,.443,.400,.561,.317,.433,.357,.600,.348,.400,1.000,.500
fg2a,1321,56th
fg3_pct,.304,316th,.296,.345,.247,.331,.358,0,.143,.200,0,.182,0,.200,0,.000,.200,0
fg3a,638,117th
ft_pct,.652,307th,.677,.594,.617,.843,.845,.545,.508,.455,.544,.600,.818,.643,.462,.556,0,.500
fta,859,10th
pts_per_g,67.0,188th,13.0,11.9,10.6,10.1,9.8,6.1,4.5,3.0,2.7,2.2,1.4,1.4,1.0,0.7,0.6,0.5
orb,416,48th
drb,876,40th
ast,372,243rd
stl,235,74th
blk,141,75th
tov,494,345th
pf,752,4th
opp_fg_pct,.413,96th
opp_fg2_pct,.445,64th
opp_fg3_pct,.339,161st
opp_orb,392,301st
opp_drb,893,342nd
opp_ast,365,78th
opp_stl,190,111th
opp_blk,132,303rd
opp_tov,491,30th
opp_pf,717,333rd
opp_pts_per_g,68.2,225th
SOS:,-7.08
ORtg:,96.1
DRtg:,97.7
cincinnati
g,34,0,34,0,34,34,34,34,34,34,34,34,24,2,26,5,8,1
fg_pct,.446,102nd,.557,.444,.382,.524,.379,.457,.382,.545,.378,.231,.375,.500,.200,0
fga,1705,213th
fg2_pct,.496,106th,.560,.461,.460,.537,.431,.471,.564,.545,.393,.286,.405,.000,.333,0
fg2a,1198,138th
fg3_pct,.329,233rd,.000,.408,.333,.000,.350,.333,.270,0,.308,.167,.286,1.000,.000,0
fg3a,507,293rd
ft_pct,.670,252nd,.689,.788,.792,.625,.659,.586,.564,.614,.650,.000,.733,.500,.200,0
fta,633,195th
pts_per_g,62.1,300th,9.9,9.6,8.5,7.8,6.5,6.4,4.6,4.2,3.6,3.5,2.2,0.8,0.4,0.0
orb,383,101st
drb,795,120th
ast,394,190th
stl,222,110th
blk,185,11th
tov,432,257th
pf,507,322nd
opp_fg_pct,.388,15th
opp_fg2_pct,.422,14th
opp_fg3_pct,.319,63rd
opp_orb,380,278th
opp_drb,645,10th
opp_ast,378,111th
opp_stl,189,105th
opp_blk,98,104th
opp_tov,409,182nd
opp_pf,583,167th
opp_pts_per_g,55.8,6th
SOS:,4.39
ORtg:,102.8
DRtg:,92.4
purdue
g,34,0,34,0,34,34,34,33,34,34,34,25,34,30,6,3,5,1,5
fg_pct,.449,93rd,.540,.455,.490,.482,.351,.535,.327,.385,.470,.333,.455,.500,.000,0,.000
fga,1840,104th
fg2_pct,.508,73rd,.553,.500,.538,.583,.267,.535,.341,.414,.565,.435,.571,.500,.000,0,.000
fg2a,1243,102nd
fg3_pct,.327,245th,.000,.300,.333,.326,.384,0,.322,.125,.190,.286,.250,.500,.000,0,0
fg3a,597,177th
ft_pct,.683,217th,.669,.730,.724,.788,.740,.547,.710,.717,.588,.769,.500,0,.500,0,0
fta,767,49th
pts_per_g,69.9,107th,11.9,10.7,9.3,8.8,8.7,7.6,4.8,3.8,2.7,2.4,2.2,1.7,0.4,0.0,0.0
orb,409,56th
drb,840,69th
ast,505,35th
stl,185,230th
blk,177,18th
tov,444,281st
pf,642,71st
opp_fg_pct,.401,50th
opp_fg2_pct,.423,17th
opp_fg3_pct,.351,222nd
opp_orb,376,265th
opp_drb,711,78th
opp_ast,382,121st
opp_stl,236,315th
opp_blk,110,184th
opp_tov,394,216th
opp_pf,685,314th
opp_pts_per_g,64.6,124th
SOS:,7.64
ORtg:,106.4
DRtg:,98.3
west-virginia
g,35,0,35,0,30,34,35,35,35,32,34,33,34,35,23,23,18,10,7,7
fg_pct,.408,293rd,.421,.446,.360,.452,.408,.374,.405,.458,.469,.307,.378,.463,.225,.500,.250,.333
fga,2138,11th
fg2_pct,.455,289th,.433,.447,.423,.554,.460,.365,.429,.458,.574,.462,1.000,.463,.208,.667,0,0
fg2a,1419,15th
fg3_pct,.316,291st,.362,.000,.314,.203,.357,.385,.385,0,.214,.177,.349,0,.250,.333,.250,.333
fg3a,719,49th
ft_pct,.662,277th,.702,.702,.770,.658,.528,.696,.526,.517,.689,.654,0,.429,.000,0,.000,0
fta,863,8th
pts_per_g,72.6,52nd,14.2,11.6,8.1,7.5,7.3,7.0,5.6,4.3,4.1,2.8,2.1,1.9,1.2,0.7,0.4,0.4
orb,575,1st
drb,697,272nd
ast,494,48th
stl,376,1st
blk,96,226th
tov,453,299th
pf,821,1st
opp_fg_pct,.469,328th
opp_fg2_pct,.518,323rd
opp_fg3_pct,.365,288th
opp_orb,312,99th
opp_drb,857,328th
opp_ast,406,192nd
opp_stl,200,183rd
opp_blk,146,335th
opp_tov,678,1st
opp_pf,783,350th
opp_pts_per_g,66.8,174th
SOS:,9.29
ORtg:,104.9
DRtg:,96.5
buffalo
g,33,0,33,0,33,33,31,29,33,32,33,33,4,11,9
fg_pct,.435,169th,.521,.413,.468,.384,.384,.428,.362,.537,.667,.333,.000
fga,1922,60th
fg2_pct,.476,193rd,.526,.437,.508,.379,.418,.484,.424,.537,1.000,.333,.000
fg2a,1339,45th
fg3_pct,.341,187th,.000,.382,.339,.386,.261,.245,.304,0,.500,0,.000
fg3a,583,200th
ft_pct,.719,80th,.730,.799,.692,.780,.736,.579,.733,.618,.000,.500,0
fta,819,19th
pts_per_g,74.6,30th,17.5,15.4,9.7,9.1,8.3,7.3,6.1,2.8,1.3,0.4,0.0
orb,420,46th
drb,840,69th
ast,433,124th
stl,248,46th
blk,132,101st
tov,378,87th
pf,613,119th
opp_fg_pct,.423,133rd
opp_fg2_pct,.479,191st
opp_fg3_pct,.330,109th
opp_orb,367,241st
opp_drb,796,266th
opp_ast,392,155th
opp_stl,204,204th
opp_blk,109,178th
opp_tov,448,77th
opp_pf,698,325th
opp_pts_per_g,68.3,229th
SOS:,1.60
ORtg:,108.5
DRtg:,99.3
maryland
g,35,0,35,0,35,28,35,35,35,27,35,35,30,34,21,2,5,3
fg_pct,.440,141st,.444,.464,.470,.378,.393,.322,.381,.607,.522,.533,.000,0,.000,.000
fga,1777,152nd
fg2_pct,.480,173rd,.468,.455,.530,.333,.468,.356,.453,.607,.522,.533,.000,0,.000,.000
fg2a,1090,241st
fg3_pct,.376,56th,.412,.510,.378,.390,.326,.290,.329,0,0,0,.000,0,0,0
fg3a,687,63rd
ft_pct,.756,14th,.863,.806,.752,.737,.697,.762,.639,.627,.286,.519,1.000,0,.000,0
fta,790,35th
pts_per_g,69.1,131st,16.2,15.1,12.5,6.1,5.8,4.7,4.1,4.0,2.6,2.3,0.4,0.0,0.0,0.0
orb,314,246th
drb,909,27th
ast,376,230th
stl,169,289th
blk,151,52nd
tov,431,255th
pf,584,192nd
opp_fg_pct,.395,29th
opp_fg2_pct,.440,53rd
opp_fg3_pct,.319,59th
opp_orb,399,313th
opp_drb,771,213th
opp_ast,385,131st
opp_stl,200,183rd
opp_blk,105,146th
opp_tov,391,225th
opp_pf,706,332nd
opp_pts_per_g,63.4,87th
SOS:,7.63
ORtg:,106.1
DRtg:,97.3
valparaiso
g,34,0,34,0,34,34,34,24,34,33,34,32,12,15,28
fg_pct,.456,75th,.489,.387,.444,.460,.564,.412,.471,.479,.458,.364,.432
fga,1836,112th
fg2_pct,.494,111th,.507,.409,.487,.560,.564,.449,.565,.482,.571,.250,.480
