ohio-state
g,37,0,37,0,37,36,37,37,37,37,37,25,10,20,9
fg_pct,.494,2nd,.541,.462,.507,.468,.479,.461,.733,.290,.500,.450,.000
fg3_pct,.348,159th,.327,.432,.271,.250,0,.305,0,.323,0,0,0
fg3a,604,144th
ft_pct,.757,19th,.786,.894,.820,.684,.661,.761,.625,.786,.600,0,.000
fta,769,70th
pts_per_g,72.2,77th,15.6,14.9,13.8,9.8,8.4,5.6,2.5,2.4,2.4,0.0,0.0
orb,402,86th
drb,821,84th
ast,450,98th
stl,208,155th
blk,125,99th
tov,391,67th
pf,578,225th
opp_fg_pct,.405,43rd
opp_fg2_pct,.453,77th
opp_fg3_pct,.320,48th
opp_orb,356,183rd
opp_drb,720,112th
opp_ast,443,247th
opp_stl,194,125th
opp_blk,118,246th
opp_tov,395,266th
opp_pf,648,240th
opp_pts_per_g,65.4,95th
SOS:,8.23
ORtg:,109.6
DRtg:,99.2
west-virginia
g,33,0,33,0,30,33,32,33,33,33,32,23,33,7,14,3,2,5
fg_pct,.429,212th,.420,.446,.334,.473,.460,.486,.381,.385,.453,.875,.588,.000,.000,.000
fga,1826,129th
fg2_pct,.475,199th,.472,.498,.343,.535,.496,.486,.447,.400,.468,.875,.588,.000,0,0
fg2a,1215,155th
fg3_pct,.337,201st,.379,.301,.323,.323,.300,0,.333,.381,.000,0,0,0,.000,.000
fg3a,611,134th
ft_pct,.711,105th,.871,.604,.827,.758,.669,.567,.773,1.000,.577,.500,.429,0,0,0
fta,747,92nd
pts_per_g,69.8,143rd,13.6,13.1,11.3,9.2,7.7,6.6,3.9,2.9,2.7,2.6,2.1,0.0,0.0,0.0
orb,469,15th
drb,758,168th
ast,491,60th
stl,154,319th
blk,136,71st
tov,397,79th
pf,598,177th
opp_fg_pct,.412,63rd
opp_fg2_pct,.470,149th
opp_fg3_pct,.291,4th
opp_orb,417,302nd
opp_drb,699,69th
opp_ast,367,64th
opp_stl,212,207th
opp_blk,102,141st
opp_tov,393,273rd
opp_pf,699,314th
opp_pts_per_g,64.7,79th
SOS:,11.03
ORtg:,109.0
DRtg:,101.0
clemson
g,34,0,34,0,32,34,34,34,34,32,7,34,33,31,23,11,7
fg_pct,.443,128th,.433,.571,.406,.410,.447,.411,.273,.500,.345,.467,.588,.000,.000
fga,1827,126th
fg2_pct,.495,111th,.482,.571,.423,.471,.475,.485,.375,.574,.457,.423,.588,.000,.000
fg2a,1197,168th
fg3_pct,.344,173rd,.346,0,.396,.293,.333,.333,.214,.360,.211,.750,0,0,0
fg3a,630,115th
ft_pct,.701,137th,.732,.711,.705,.772,.734,.728,.625,.531,.667,.421,.357,0,0
fta,703,139th
pts_per_g,68.5,178th,14.5,12.4,11.1,8.3,8.1,7.8,2.9,2.9,2.4,1.3,1.1,0.0,0.0
orb,384,116th
drb,793,115th
ast,445,108th
stl,272,32nd
blk,161,33rd
tov,447,201st
pf,624,127th
opp_fg_pct,.402,29th
opp_fg2_pct,.436,28th
opp_fg3_pct,.331,109th
opp_orb,382,243rd
opp_drb,740,149th
opp_ast,382,90th
opp_stl,226,258th
opp_blk,105,161st
opp_tov,516,38th
opp_pf,641,229th
opp_pts_per_g,61.4,24th
SOS:,6.58
ORtg:,104.6
DRtg:,93.6
kentucky
g,38,0,38,0,38,38,38,38,38,38,38,33,17,16
fg_pct,.459,59th,.423,.442,.497,.478,.424,.611,.442,.243,.143,.111
fga,2183,11th
fg2_pct,.488,135th,.461,.465,.505,.503,.442,.631,.442,.333,.167,.000
fg2a,1476,13th
fg3_pct,.397,9th,.377,.329,.486,.443,.391,.200,0,.158,.000,.250
fg3a,707,50th
ft_pct,.710,111th,.795,.646,.790,.853,.648,.589,.613,.556,1.000,.500
fta,789,51st
pts_per_g,74.9,39th,17.3,15.7,12.3,10.9,8.6,7.6,1.5,0.8,0.4,0.3
orb,445,33rd
drb,975,6th
ast,482,71st
stl,211,146th
blk,239,1st
tov,406,97th
pf,601,174th
opp_fg_pct,.394,15th
opp_fg2_pct,.424,10th
opp_fg3_pct,.324,60th
opp_orb,431,318th
opp_drb,854,320th
opp_ast,419,196th
opp_stl,201,162nd
opp_blk,132,309th
opp_tov,457,129th
opp_pf,695,306th
opp_pts_per_g,63.5,54th
SOS:,8.91
ORtg:,112.8
DRtg:,95.6
princeton
g,32,0,32,0,32,32,32,32,31,31,31,20,32,6,14,8,18,6,4,15
fg_pct,.465,41st,.556,.568,.396,.390,.458,.413,.500,.414,.432,.667,.500,.500,.214,.333,.250,.167
fga,1696,230th
fg2_pct,.511,54th,.556,.579,.406,.395,.549,.489,.500,.538,.565,.800,0,1.000,.500,.333,.500,.200
fg2a,1165,197th
fg3_pct,.363,81st,0,.143,.386,.385,.370,.351,0,.313,.214,.000,.500,.000,.167,0,.000,.000
fg3a,531,231st
ft_pct,.732,53rd,.643,.783,.797,.761,.643,.800,.714,.667,.684,.333,0,.800,.636,.000,0,0
fta,609,248th
pts_per_g,69.2,158th,13.8,13.8,12.7,11.9,5.4,4.3,3.2,2.1,1.5,1.5,1.1,0.8,0.8,0.7,0.5,0.1
orb,315,278th
drb,790,118th
ast,427,135th
stl,191,215th
blk,134,74th
tov,388,61st
pf,551,274th
opp_fg_pct,.424,131st
opp_fg2_pct,.458,97th
opp_fg3_pct,.330,101st
opp_orb,289,20th
opp_drb,686,46th
opp_ast,350,33rd
opp_stl,181,67th
opp_blk,125,280th
opp_tov,385,285th
opp_pf,558,89th
opp_pts_per_g,63.0,49th
SOS:,-1.61
ORtg:,107.1
DRtg:,97.5
xavier
g,32,0,32,0,32,32,32,31,32,32,31,17,17,16,14,7,8
fg_pct,.461,48th,.424,.408,.549,.539,.361,.523,.680,.417,.556,.308,.333,.500,.000
fga,1700,228th
fg2_pct,.520,25th,.486,.455,.551,.546,.450,.579,.680,.600,.333,.308,0,0,0
fg2a,1174,191st
fg3_pct,.329,241st,.345,.336,.000,.000,.329,.188,0,.111,.667,0,.333,.500,.000
fg3a,526,243rd
ft_pct,.747,30th,.870,.728,.702,.612,.721,.697,.760,.800,0,.000,.333,0,0
fta,756,79th
pts_per_g,72.1,80th,19.7,13.6,11.7,10.6,7.9,4.4,2.8,1.5,0.8,0.5,0.4,0.4,0.0
orb,328,246th
drb,802,104th
ast,424,145th
stl,174,264th
blk,98,207th
tov,386,55th
pf,551,274th
opp_fg_pct,.406,44th
opp_fg2_pct,.442,35th
opp_fg3_pct,.339,162nd
opp_orb,308,48th
opp_drb,683,44th
opp_ast,418,194th
opp_stl,183,75th
opp_blk,104,153rd
opp_tov,401,250th
opp_pf,653,250th
opp_pts_per_g,64.6,76th
SOS:,4.41
ORtg:,108.7
DRtg:,97.5
marquette
g,37,0,37,0,37,37,37,36,37,37,33,36,29,24,18,8,14
fg_pct,.465,39th,.433,.490,.485,.461,.394,.553,.576,.422,.480,.479,.310,.364,.250
fga,2094,21st
fg2_pct,.505,69th,.484,.515,.555,.491,.433,.553,.576,.458,.527,.500,.385,.429,.167
fg2a,1547,7th
fg3_pct,.349,149th,.364,.345,.359,.411,.160,0,0,.154,.350,.000,.250,.250,.500
fg3a,547,211th
ft_pct,.696,159th,.708,.783,.616,.682,.608,.583,.754,.638,1.000,.700,1.000,.333,.750
fta,927,3rd
pts_per_g,75.2,36th,15.8,15.7,11.8,8.8,5.1,5.1,4.6,4.0,3.2,2.2,1.5,1.4,0.6
orb,457,23rd
drb,872,42nd
ast,574,9th
stl,265,41st
blk,134,74th
tov,454,222nd
pf,622,130th
opp_fg_pct,.438,214th
opp_fg2_pct,.480,194th
opp_fg3_pct,.358,254th
opp_orb,433,320th
opp_drb,808,282nd
opp_ast,564,344th
opp_stl,233,280th
opp_blk,129,295th
opp_tov,515,42nd
opp_pf,763,341st
opp_pts_per_g,68.8,205th
SOS:,8.51
ORtg:,110.2
DRtg:,100.9
syracuse
g,35,0,35,0,34,35,35,35,34,32,28,13,33,35,9,9,5,5,7,3,3
fg_pct,.472,21st,.456,.588,.415,.419,.411,.543,.430,.400,.607,.564,.667,.667,.333,.500,.500,.000,.000
fga,1983,43rd
fg2_pct,.527,16th,.507,.588,.458,.500,.476,.547,.509,.250,.607,.564,.333,1.000,.333,0,.667,0,0
fg2a,1355,47th
fg3_pct,.354,124th,.366,0,.357,.333,.329,.333,.368,.419,0,0,1.000,.000,0,.500,.000,.000,.000
fg3a,628,119th
ft_pct,.665,253rd,.711,.533,.664,.842,.813,.609,.700,1.000,.360,.484,.500,.750,1.000,0,0,0,0
fta,713,123rd
pts_per_g,73.4,59th,14.3,13.1,12.5,11.1,6.6,6.4,4.9,3.5,2.3,2.2,1.3,1.2,0.8,0.6,0.6,0.0,0.0
orb,429,46th
drb,879,32nd
ast,566,17th
stl,304,9th
blk,231,2nd
tov,433,169th
pf,544,284th
opp_fg_pct,.394,13th
opp_fg2_pct,.444,43rd
opp_fg3_pct,.315,30th
opp_orb,442,331st
opp_drb,740,149th
opp_ast,499,329th
opp_stl,224,250th
opp_blk,100,125th
opp_tov,490,73rd
opp_pf,615,190th
opp_pts_per_g,63.3,52nd
SOS:,8.79
ORtg:,110.3
DRtg:,95.2
indiana-state
g,34,0,34,0,31,33,34,21,34,34,28,34,34,29,27,21,10
fg_pct,.429,211th,.413,.411,.477,.407,.391,.455,.438,.436,.474,.475,.353,.600,.400
fga,1793,150th
fg2_pct,.467,238th,.453,.435,.538,.471,.465,.455,.286,.542,.541,.483,.350,.667,.500
fg2a,1144,217th
fg3_pct,.362,86th,.299,.346,.321,.271,.347,0,.477,.362,.415,.000,.355,.500,.000
fg3a,649,92nd
ft_pct,.710,107th,.736,.813,.730,.746,.853,.400,.250,.704,.625,.724,.722,.750,1.000
fta,676,166th
pts_per_g,66.3,247th,10.9,9.5,9.3,8.8,8.6,6.5,6.2,4.3,3.1,2.7,2.2,0.8,0.5
orb,352,200th
drb,820,86th
ast,431,130th
stl,212,142nd
blk,145,56th
tov,476,273rd
pf,684,37th
opp_fg_pct,.406,46th
opp_fg2_pct,.444,42nd
opp_fg3_pct,.332,113th
opp_orb,348,150th
opp_drb,786,247th
opp_ast,385,98th
opp_stl,204,180th
opp_blk,94,75th
opp_tov,445,153rd
opp_pf,664,267th
opp_pts_per_g,64.5,73rd
SOS:,2.90
ORtg:,100.9
DRtg:,98.1
washington
g,35,0,35,0,35,35,35,13,33,34,31,31,35,35,14,13
fg_pct,.469,29th,.445,.546,.465,.500,.419,.443,.485,.425,.401,.579,.250,.667
fga,2260,5th
fg2_pct,.525,19th,.512,.547,.548,.554,.466,.552,.548,.491,.411,.579,.500,.667
fg2a,1439,18th
fg3_pct,.371,53rd,.349,.000,.359,.406,.401,.352,.450,.250,.375,0,.167,0
fg3a,821,11th
ft_pct,.674,229th,.719,.619,.772,.818,.806,.758,.765,.658,.781,.417,1.000,0
fta,712,124th
pts_per_g,83.1,3rd,16.8,15.3,10.5,8.5,8.1,8.0,7.4,6.0,5.2,4.6,0.5,0.3
orb,488,9th
drb,879,32nd
ast,593,5th
stl,234,83rd
blk,179,20th
tov,426,153rd
pf,718,14th
opp_fg_pct,.418,95th
opp_fg2_pct,.453,75th
opp_fg3_pct,.328,92nd
opp_orb,412,296th
opp_drb,807,280th
opp_ast,385,98th
opp_stl,207,192nd
opp_blk,97,105th
opp_tov,515,42nd
opp_pf,656,260th
opp_pts_per_g,70.7,253rd
SOS:,7.74
ORtg:,114.5
DRtg:,97.4
georgia
g,33,0,33,0,30,33,33,33,33,32,32,23,32,30,20,9
fg_pct,.452,94th,.481,.492,.442,.489,.442,.448,.313,.412,.353,.269,.238,.500
fga,1822,133rd
fg2_pct,.488,137th,.520,.517,.502,.489,.463,.448,.333,.417,.372,.269,.267,.500
fg2a,1366,41st
fg3_pct,.342,186th,.311,.302,.301,0,.435,0,.309,.400,.250,0,.167,0
fg3a,456,317th
ft_pct,.697,154th,.689,.801,.710,.765,.806,.519,.636,.533,.417,.429,.222,.667
fta,667,177th
pts_per_g,68.7,173rd,16.4,14.4,12.2,9.3,8.0,3.3,2.9,1.7,1.5,0.8,0.7,0.4
orb,407,73rd
drb,836,61st
ast,495,55th
stl,211,146th
blk,162,30th
tov,444,192nd
pf,541,288th
opp_fg_pct,.397,19th
opp_fg2_pct,.434,24th
opp_fg3_pct,.319,41st
opp_orb,388,255th
opp_drb,698,67th
opp_ast,296,4th
opp_stl,219,235th
opp_blk,111,198th
opp_tov,396,263rd
opp_pf,565,104th
opp_pts_per_g,64.4,70th
SOS:,6.13
ORtg:,104.0
DRtg:,97.5
north-carolina
g,37,0,37,0,37,37,37,37,36,37,27,37,21,34,12,14,13,11,12,12
fg_pct,.451,97th,.549,.421,.500,.456,.386,.420,.367,.525,.384,.375,.500,.250,.250,.000,.000,.000
fga,2317,2nd
fg2_pct,.491,125th,.549,.470,.506,.494,.393,.434,.465,.525,.474,.400,.600,.333,.286,.000,.000,.000
fg2a,1738,1st
fg3_pct,.328,245th,0,.344,.167,.250,.381,.385,.296,0,.207,.333,.333,.000,.000,.000,0,.000
fg3a,579,168th
ft_pct,.672,235th,.759,.750,.482,.686,.744,.690,.565,.642,.677,.533,0,1.000,0,.500,0,0
fta,878,10th
pts_per_g,77.5,18th,15.8,15.6,11.7,7.5,7.0,6.2,6.1,4.6,4.4,1.9,0.8,0.4,0.3,0.1,0.0,0.0
orb,525,2nd
drb,1053,2nd
ast,573,10th
stl,232,92nd
blk,204,5th
tov,493,300th
pf,597,184th
opp_fg_pct,.405,40th
opp_fg2_pct,.444,44th
opp_fg3_pct,.331,111th
opp_orb,454,335th
opp_drb,889,335th
opp_ast,474,306th
opp_stl,278,344th
opp_blk,114,221st
opp_tov,526,29th
opp_pf,744,334th
opp_pts_per_g,68.8,204th
SOS:,10.14
ORtg:,106.5
DRtg:,94.5
long-island-university
g,33,0,33,0,33,33,33,33,33,33,33,33,26,5,27,10,9,10,1
fg_pct,.462,46th,.518,.483,.401,.436,.433,.424,.614,.424,.575,.500,.471,.333,.333,.333,0
fga,2009,36th
fg2_pct,.509,61st,.546,.533,.425,.471,.443,.452,.614,.636,.724,.500,.563,.500,.333,.500,0
fg2a,1374,37th
fg3_pct,.361,93rd,.294,.200,.372,.392,.200,.408,0,.385,.182,0,.389,.250,.333,.000,0
fg3a,635,106th
ft_pct,.646,303rd,.631,.622,.767,.713,.640,.689,.506,.875,.600,.500,.706,0,0,.500,0
fta,999,1st
pts_per_g,82.7,4th,13.0,13.0,10.9,10.8,9.4,7.8,7.4,6.2,2.2,2.0,1.9,1.5,0.6,0.3,0.0
orb,479,12th
drb,899,23rd
ast,503,48th
stl,246,63rd
blk,111,153rd
tov,505,313th
pf,580,222nd
opp_fg_pct,.435,194th
opp_fg2_pct,.501,280th
opp_fg3_pct,.297,7th
opp_orb,428,315th
opp_drb,802,270th
opp_ast,516,336th
opp_stl,224,250th
opp_blk,114,221st
opp_tov,497,65th
opp_pf,776,343rd
opp_pts_per_g,74.7,311th
SOS:,-5.77
ORtg:,108.9
DRtg:,98.4
pittsburgh
g,34,0,34,0,31,34,34,31,34,34,33,23,27,32,23,12,10
fg_pct,.475,15th,.468,.448,.458,.548,.567,.364,.616,.443,.563,.341,.478,.222,.000
fga,1866,94th
fg2_pct,.505,72nd,.439,.472,.486,.553,.567,.422,.616,.523,.571,.435,.500,.167,.000
fg2a,1354,49th
fg3_pct,.395,12th,.490,.327,.413,.000,0,.293,0,.308,.000,.222,.000,.333,0
fg3a,512,258th
ft_pct,.671,238th,.889,.760,.789,.526,.485,.728,.558,.696,.476,.690,.400,0,.500
fta,805,41st
pts_per_g,73.9,51st,16.8,11.7,11.3,9.4,6.9,6.4,5.1,3.7,3.7,2.6,1.1,0.4,0.1
orb,484,10th
drb,875,39th
ast,595,4th
stl,160,312th
blk,111,153rd
tov,396,75th
pf,610,153rd
opp_fg_pct,.397,20th
opp_fg2_pct,.432,20th
opp_fg3_pct,.326,71st
opp_orb,350,157th
opp_drb,643,11th
opp_ast,394,130th
opp_stl,167,29th
opp_blk,141,322nd
opp_tov,378,297th
opp_pf,688,300th
opp_pts_per_g,61.0,21st
SOS:,7.85
ORtg:,116.3
DRtg:,95.9
north-carolina-asheville
g,34,0,34,0,34,34,34,27,34,26,34,11,20,25,31,9,9,10
fg_pct,.452,93rd,.434,.399,.450,.494,.493,.453,.586,.500,.467,.579,.318,.375,.300,.167
fga,1950,57th
fg2_pct,.497,102nd,.486,.446,.544,.500,.531,.450,.586,.500,.467,.595,.385,.600,.400,.182
fg2a,1435,19th
fg3_pct,.326,256th,.371,.340,.244,.000,.349,1.000,0,0,0,.000,.275,.000,.200,.000
fg3a,515,254th
ft_pct,.711,104th,.851,.788,.803,.616,.692,.645,.355,.875,.500,.500,.800,1.000,0,.200
fta,810,38th
pts_per_g,73.7,55th,15.7,14.6,9.2,8.9,8.7,8.6,5.1,4.5,2.3,2.2,2.1,0.9,0.8,0.5
orb,400,88th
drb,813,92nd
ast,492,59th
stl,310,8th
blk,152,44th
tov,505,313th
pf,664,62nd
opp_fg_pct,.417,87th
opp_fg2_pct,.458,98th
opp_fg3_pct,.336,141st
opp_orb,440,328th
opp_drb,806,278th
opp_ast,432,230th
opp_stl,251,321st
opp_blk,121,262nd
opp_tov,592,7th
opp_pf,690,301st
opp_pts_per_g,68.6,197th
SOS:,-2.89
ORtg:,102.9
DRtg:,95.8
butler
g,38,0,38,0,37,38,38,38,38,36,37,38,30,21,15,26,18,15
fg_pct,.433,186th,.471,.408,.593,.441,.511,.392,.320,.329,.422,.375,.364,.172,.500,0
fga,2122,17th
fg2_pct,.485,156th,.508,.462,.596,.462,.517,.429,.294,.364,.436,.250,.000,.167,.500,0
fg2a,1300,84th
fg3_pct,.352,133rd,.398,.354,.000,.404,.000,.278,.326,.320,.333,.500,.400,.176,.500,0
fg3a,822,10th
ft_pct,.726,70th,.792,.769,.673,.736,.526,.632,.857,.500,1.000,.727,1.000,1.000,.667,0
fta,799,45th
pts_per_g,71.2,100th,16.4,16.0,8.5,8.1,5.8,5.0,4.9,3.9,1.5,1.5,1.2,0.8,0.7,0.0
orb,431,45th
drb,906,20th
ast,452,94th
stl,226,104th
blk,61,326th
tov,416,129th
pf,718,14th
opp_fg_pct,.424,130th
opp_fg2_pct,.479,188th
opp_fg3_pct,.324,64th
opp_orb,351,161st
opp_drb,869,328th
opp_ast,409,166th
opp_stl,201,162nd
opp_blk,112,204th
opp_tov,472,96th
opp_pf,747,337th
opp_pts_per_g,64.1,67th
SOS:,5.02
ORtg:,109.0
DRtg:,98.1
old-dominion
g,34,0,34,0,34,34,34,34,33,34,34,34,33,12,10
fg_pct,.439,146th,.560,.481,.350,.433,.371,.381,.448,.361,.419,.667,.250
fga,1828,125th
fg2_pct,.481,169th,.562,.504,.420,.482,.410,.460,.451,.333,.429,.571,.500
fg2a,1323,64th
fg3_pct,.329,242nd,.000,.408,.277,.293,.323,.347,.000,.500,.000,1.000,.167
fg3a,505,268th
ft_pct,.668,247th,.737,.662,.595,.667,.821,.829,.541,.600,.414,.500,0
fta,687,154th
pts_per_g,65.6,262nd,15.1,12.3,9.2,7.3,7.0,6.0,5.0,1.9,1.5,1.3,0.5
orb,524,3rd
drb,831,66th
ast,485,67th
stl,234,83rd
blk,146,55th
tov,424,147th
pf,503,334th
opp_fg_pct,.404,36th
opp_fg2_pct,.428,14th
opp_fg3_pct,.366,297th
opp_orb,326,84th
opp_drb,631,7th
opp_ast,426,219th
opp_stl,197,140th
opp_blk,103,147th
opp_tov,392,274th
opp_pf,619,201st
opp_pts_per_g,58.4,3rd
SOS:,1.76
ORtg:,108.1
DRtg:,96.2
kansas-state
g,34,0,34,0,31,34,25,33,34,17,16,25,33,34,3,19,16,24,30,10
fg_pct,.438,156th,.426,.439,.532,.413,.397,.432,.500,.371,.410,.456,.600,.632,.545,.462,.339,.250
fga,1939,62nd
fg2_pct,.468,232nd,.461,.480,.530,.450,.458,.432,.500,.435,.452,.456,.667,.500,.524,.469,.356,.250
fg2a,1308,80th
fg3_pct,.376,43rd,.381,.408,1.000,.231,.370,0,0,.302,.347,0,.500,.857,1.000,.429,.273,0
fg3a,631,112th
ft_pct,.655,283rd,.773,.710,.535,.653,.825,.462,.333,.844,.457,.534,.000,.563,.600,.625,.824,0
fta,828,24th
pts_per_g,72.9,67th,20.2,11.1,10.5,8.5,6.4,5.5,4.9,4.2,4.0,3.7,2.3,2.1,1.9,1.8,1.8,0.2
orb,491,7th
drb,789,119th
ast,474,78th
stl,208,155th
blk,154,39th
tov,498,306th
pf,692,29th
opp_fg_pct,.421,114th
opp_fg2_pct,.449,63rd
opp_fg3_pct,.351,225th
opp_orb,350,157th
opp_drb,708,93rd
opp_ast,371,71st
opp_stl,224,250th
opp_blk,113,212th
opp_tov,524,31st
opp_pf,740,331st
opp_pts_per_g,66.1,115th
SOS:,8.41
ORtg:,105.9
DRtg:,96.2
utah-state
g,34,0,34,0,34,34,34,34,34,34,31,32,25,21,18,13
fg_pct,.470,28th,.599,.436,.482,.378,.541,.411,.485,.477,.340,.333,.450,.200
fga,1788,153rd
fg2_pct,.517,29th,.598,.519,.506,.391,.541,.530,.491,.484,.429,.333,.450,.000
fg2a,1226,142nd
fg3_pct,.367,69th,.625,.211,.469,.367,.500,.345,.000,.000,.269,.333,0,.333
fg3a,562,189th
ft_pct,.737,46th,.711,.802,.745,.821,.647,.765,.745,.629,.650,.800,.636,.750
fta,764,74th
pts_per_g,72.0,81st,14.8,11.8,10.5,8.6,7.5,6.8,6.5,2.6,2.1,1.9,1.4,0.5
orb,363,169th
drb,903,22nd
ast,500,49th
stl,162,305th
blk,110,159th
tov,401,83rd
pf,591,196th
opp_fg_pct,.383,3rd
opp_fg2_pct,.425,13th
opp_fg3_pct,.302,11th
opp_orb,319,71st
opp_drb,688,49th
opp_ast,363,55th
opp_stl,185,88th
opp_blk,98,111th
opp_tov,412,227th
opp_pf,666,269th
opp_pts_per_g,58.7,5th
SOS:,0.50
ORtg:,111.6
DRtg:,90.9
wisconsin
g,34,0,34,0,34,34,34,34,34,34,34,29,23,24,15,26,8,6,3,1
fg_pct,.441,136th,.470,.433,.496,.472,.471,.381,.311,.491,.333,.348,.250,.313,.250,.000,0,0
fga,1808,142nd
fg2_pct,.489,134th,.513,.436,.540,.605,.627,.500,.320,.606,.520,0,.333,.364,.250,.000,0,0
fg2a,1064,277th
fg3_pct,.374,49th,.370,.429,.457,.302,.323,.360,.000,.318,.059,.348,.200,.200,0,0,0,0
fg3a,744,30th
ft_pct,.818,1st,.843,.832,.838,.855,.759,.913,.744,.615,.875,.500,0,.333,0,.500,0,0
fta,533,318th
pts_per_g,67.9,200th,18.3,18.1,9.7,5.9,4.6,3.9,2.8,2.4,1.6,1.0,0.7,0.5,0.3,0.2,0.0,0.0
orb,355,194th
drb,733,206th
ast,442,111th
stl,121,342nd
blk,105,181st
tov,258,1st
pf,522,312th
opp_fg_pct,.428,153rd
opp_fg2_pct,.452,71st
opp_fg3_pct,.370,310th
opp_orb,273,10th
opp_drb,735,138th
opp_ast,325,15th
opp_stl,133,2nd
opp_blk,61,1st
opp_tov,329,337th
opp_pf,570,112th
opp_pts_per_g,58.6,4th
SOS:,9.41
ORtg:,117.7
DRtg:,101.5
belmont
g,35,0,35,0,35,35,35,35,35,35,35,35,35,34,35,29
fg_pct,.462,47th,.482,.540,.511,.490,.503,.346,.399,.489,.405,.438,.370,.565
fga,2045,32nd
fg2_pct,.522,22nd,.542,.544,.511,.647,.533,.353,.489,.519,.542,.500,.543,.556
fg2a,1181,182nd
fg3_pct,.378,32nd,.431,.462,0,.458,.429,.344,.327,.379,.302,.300,.288,.600
fg3a,864,5th
ft_pct,.736,48th,.818,.716,.726,.667,.753,.841,.652,.694,.762,.686,.643,.667
fta,781,57th
pts_per_g,79.7,12th,12.2,10.8,9.9,8.4,7.9,6.4,6.0,5.3,5.2,3.8,3.1,1.1
orb,451,25th
drb,807,99th
ast,575,8th
stl,338,2nd
blk,118,127th
tov,481,285th
pf,729,10th
opp_fg_pct,.409,53rd
opp_fg2_pct,.441,34th
