duke
fg3_pct,.350,136th,.000,.377,.372,.384,.000,.333,0,.226,.387,.367,.000,.500,0,.000,.000
fg3a,580,167th
ft_pct,.669,241st,.702,.758,.563,.649,.374,.754,.738,.870,.737,.600,.714,.833,.750,.000,.500
fta,830,35th
pts_per_g,68.8,176th,16.6,9.5,7.7,6.6,6.1,5.9,4.5,3.6,3.5,2.8,2.0,1.2,1.1,0.7,0.6
orb,402,96th
drb,841,69th
ast,469,77th
stl,242,86th
blk,74,285th
tov,416,101st
pf,621,118th
opp_fg_pct,.417,94th
opp_fg2_pct,.464,126th
opp_fg3_pct,.306,32nd
opp_orb,345,121st
opp_drb,795,263rd
opp_ast,327,18th
opp_stl,181,45th
opp_blk,136,308th
opp_tov,491,84th
opp_pf,681,306th
opp_pts_per_g,61.0,27th
SOS:,-2.57
ORtg:,105.4
DRtg:,93.4
marquette
g,34,0,34,0,34,34,34,34,34,32,9,3,34,19,8,12,10
fg_pct,.456,66th,.432,.530,.455,.443,.458,.418,.481,.625,.500,.364,.500,.000,.000
fga,1890,94th
fg2_pct,.479,175th,.479,.534,.439,.402,.550,.481,.481,.625,.517,.381,.333,.000,.000
fg2a,1226,144th
fg3_pct,.413,4th,.349,.500,.474,.495,.412,.273,0,0,.364,.000,1.000,.000,0
fg3a,664,76th
ft_pct,.741,25th,.843,.766,.677,.727,.750,.694,.556,.167,.833,.500,.333,.667,.500
fta,660,187th
pts_per_g,73.1,83rd,18.1,14.7,13.0,8.7,6.8,6.3,4.0,3.7,3.5,1.2,0.8,0.3,0.1
orb,343,223rd
drb,728,203rd
ast,516,37th
stl,269,36th
blk,72,296th
tov,353,15th
pf,580,204th
opp_fg_pct,.450,274th
opp_fg2_pct,.500,280th
opp_fg3_pct,.325,93rd
opp_orb,358,161st
opp_drb,758,186th
opp_ast,467,301st
opp_stl,191,84th
opp_blk,126,272nd
opp_tov,488,88th
opp_pf,584,143rd
opp_pts_per_g,64.6,74th
SOS:,8.23
ORtg:,111.9
DRtg:,99.0
washington
g,36,0,36,0,36,35,36,36,34,36,35,36,34,35,23,10
fg_pct,.454,74th,.528,.415,.540,.442,.422,.401,.383,.417,.432,.407,.424,.500
fga,2212,7th
fg2_pct,.495,114th,.550,.486,.540,.500,.439,.438,.412,.462,.432,.407,.452,.500
fg2a,1644,2nd
fg3_pct,.336,199th,.353,.327,0,.288,.333,.380,.374,.150,0,0,.000,0
fg3a,568,180th
ft_pct,.720,73rd,.827,.732,.556,.789,.800,.545,.774,.564,.524,.731,.737,.000
fta,905,9th
pts_per_g,79.2,18th,19.3,16.9,8.8,8.5,5.9,5.5,4.7,3.9,3.0,2.5,1.8,0.4
orb,476,20th
drb,888,30th
ast,515,38th
stl,264,46th
blk,151,52nd
tov,460,232nd
pf,766,4th
opp_fg_pct,.421,115th
opp_fg2_pct,.459,101st
opp_fg3_pct,.321,74th
opp_orb,421,291st
opp_drb,814,298th
opp_ast,398,141st
opp_stl,220,208th
opp_blk,108,167th
opp_tov,578,10th
opp_pf,755,339th
opp_pts_per_g,70.0,218th
SOS:,7.49
ORtg:,108.5
DRtg:,95.9
new-mexico
g,35,0,35,0,35,35,35,35,35,35,34,34,31,31,6
fg_pct,.438,157th,.440,.438,.450,.430,.532,.492,.333,.381,.348,.471,.429
fga,2023,41st
fg2_pct,.478,179th,.465,.488,.470,.490,.532,.492,.329,.463,.512,.519,.667
fg2a,1284,103rd
fg3_pct,.369,59th,.361,.413,.341,.396,0,0,.340,.321,.208,.286,.250
fg3a,739,34th
ft_pct,.669,239th,.653,.750,.750,.691,.474,.500,.717,.634,.632,.696,.500
fta,909,8th
pts_per_g,75.9,42nd,15.9,13.9,13.1,10.4,7.0,4.2,4.1,3.5,2.7,1.6,1.3
orb,459,31st
drb,888,30th
ast,497,52nd
stl,232,116th
blk,120,126th
tov,387,44th
pf,615,127th
opp_fg_pct,.428,157th
opp_fg2_pct,.491,243rd
opp_fg3_pct,.333,132nd
opp_orb,331,88th
opp_drb,834,315th
opp_ast,467,301st
opp_stl,196,104th
opp_blk,97,102nd
opp_tov,475,103rd
opp_pf,788,344th
opp_pts_per_g,67.2,151st
SOS:,3.84
ORtg:,111.4
DRtg:,98.7
montana
g,32,0,32,0,32,30,32,32,32,30,31,29,30,28,2,25,4
fg_pct,.483,12th,.492,.615,.456,.437,.487,.431,.441,.473,.548,.455,.500,.381,0
fga,1636,277th
fg2_pct,.523,30th,.509,.619,.462,.485,.531,.510,.468,.625,.548,.469,.500,.421,0
fg2a,1110,257th
fg3_pct,.399,9th,.446,.000,.455,.171,.407,.250,.415,.420,0,.000,0,.000,0
fg3a,526,230th
ft_pct,.723,62nd,.874,.717,.800,.547,.558,.591,.200,.857,.692,.650,0,.667,0
fta,603,262nd
pts_per_g,69.6,155th,19.2,10.2,8.6,8.3,6.0,5.4,4.5,4.2,2.9,1.5,1.0,0.9,0.0
orb,283,318th
drb,765,143rd
ast,396,206th
stl,206,190th
blk,106,173rd
tov,390,48th
pf,571,215th
opp_fg_pct,.417,99th
opp_fg2_pct,.442,43rd
opp_fg3_pct,.360,271st
opp_orb,318,59th
opp_drb,643,16th
opp_ast,319,13th
opp_stl,180,42nd
opp_blk,82,32nd
opp_tov,404,256th
opp_pf,564,113th
opp_pts_per_g,61.3,29th
SOS:,-2.35
ORtg:,109.8
DRtg:,96.6
clemson
g,32,0,32,0,32,30,32,32,31,32,32,32,32,2,21,23,12,5,10
fg_pct,.453,78th,.521,.454,.401,.401,.632,.364,.372,.561,.374,1.000,.567,.375,.467,1.000,.400
fga,1878,100th
fg2_pct,.509,64th,.547,.483,.458,.489,.632,.341,.377,.566,.472,0,.682,.455,.467,1.000,.400
fg2a,1247,127th
fg3_pct,.342,175th,.265,.393,.375,.275,0,.378,.367,.000,.171,1.000,.250,.200,0,0,0
fg3a,631,107th
ft_pct,.661,267th,.591,.783,.800,.740,.593,.686,.727,.533,.643,0,.500,.429,.500,.500,0
fta,654,193rd
pts_per_g,73.4,76th,15.2,11.4,9.2,8.7,7.2,7.0,4.8,4.5,3.3,3.0,1.9,1.4,1.3,1.0,0.4
orb,420,71st
drb,758,154th
ast,453,105th
stl,301,12th
blk,151,52nd
tov,480,274th
pf,564,229th
opp_fg_pct,.422,118th
opp_fg2_pct,.473,160th
opp_fg3_pct,.294,10th
opp_orb,381,223rd
opp_drb,731,136th
opp_ast,384,105th
opp_stl,263,329th
opp_blk,100,116th
opp_tov,551,19th
opp_pf,587,158th
opp_pts_per_g,64.5,72nd
SOS:,7.90
ORtg:,104.8
DRtg:,92.1
missouri
g,34,0,34,0,34,34,34,31,28,34,34,34,31,10,34,9,14
fg_pct,.440,148th,.393,.429,.555,.419,.420,.365,.470,.572,.446,.647,.333,.176,.125
fga,2104,20th
fg2_pct,.476,186th,.413,.462,.572,.460,.418,.368,.541,.580,.500,.647,.364,.000,.125
fg2a,1403,38th
fg3_pct,.368,66th,.370,.407,.400,.225,.433,.363,.355,.444,.385,0,.000,.200,0
fg3a,701,49th
ft_pct,.724,58th,.731,.697,.651,.765,.758,.761,.857,.635,.679,.000,.750,0,.583
fta,714,121st
pts_per_g,77.3,25th,14.0,10.4,10.2,8.9,8.6,8.1,7.5,6.4,3.5,2.2,1.1,1.0,0.6
orb,441,50th
drb,759,153rd
ast,522,35th
stl,371,1st
blk,160,39th
tov,432,151st
pf,656,55th
opp_fg_pct,.410,67th
opp_fg2_pct,.452,75th
opp_fg3_pct,.317,59th
opp_orb,468,332nd
opp_drb,830,311th
opp_ast,382,100th
opp_stl,204,139th
opp_blk,105,148th
opp_tov,659,1st
opp_pf,641,254th
opp_pts_per_g,66.2,119th
SOS:,6.36
ORtg:,108.0
DRtg:,92.6
west-virginia
g,38,0,38,0,38,38,34,35,38,35,15,38,30,37,20,22,35,11,1
fg_pct,.430,196th,.414,.521,.457,.346,.457,.319,.512,.439,.367,.369,.478,.500,.500,.286,.000
fga,2190,8th
fg2_pct,.480,170th,.452,.565,.495,.377,.564,.347,.512,.459,.424,.395,.667,.500,.500,.333,.000
fg2a,1428,31st
fg3_pct,.337,193rd,.354,.404,.100,.315,.355,.302,0,.375,.333,.125,.450,0,0,.000,0
fg3a,762,21st
ft_pct,.704,120th,.789,.661,.770,.757,.600,.857,.556,.490,.727,.563,1.000,.529,.542,.250,0
fta,868,23rd
pts_per_g,72.4,94th,17.2,13.5,12.0,9.3,6.6,3.7,3.5,3.1,3.1,2.7,1.7,1.5,1.0,0.5,0.0
orb,585,1st
drb,882,34th
ast,589,5th
stl,213,174th
blk,155,45th
tov,451,207th
pf,686,28th
opp_fg_pct,.417,92nd
opp_fg2_pct,.461,112th
opp_fg3_pct,.324,84th
opp_orb,417,285th
opp_drb,807,286th
opp_ast,437,239th
opp_stl,233,264th
opp_blk,113,202nd
opp_tov,509,54th
opp_pf,798,346th
opp_pts_per_g,63.5,52nd
SOS:,10.26
ORtg:,111.4
DRtg:,97.7
morgan-state
g,37,0,37,0,37,37,37,36,37,37,35,33,34,27,25,9,19
fg_pct,.429,204th,.388,.521,.438,.399,.396,.373,.545,.500,.351,.500,.529,.333,.167
fga,2239,4th
fg2_pct,.465,225th,.414,.522,.453,.454,.486,.394,.545,.500,.383,.522,.529,1.000,.167
fg2a,1622,3rd
fg3_pct,.332,220th,.358,.000,.419,.262,.253,.222,0,0,.188,.000,0,.000,0
fg3a,617,120th
ft_pct,.700,138th,.820,.600,.681,.733,.739,.667,.647,.619,.471,1.000,.273,.500,.500
fta,983,2nd
pts_per_g,76.0,40th,21.4,12.7,10.1,9.4,7.2,4.6,4.4,3.0,2.8,1.0,0.8,0.3,0.3
orb,568,3rd
drb,920,18th
ast,461,90th
stl,243,83rd
blk,152,51st
tov,499,304th
pf,782,2nd
opp_fg_pct,.423,126th
opp_fg2_pct,.457,89th
opp_fg3_pct,.325,95th
opp_orb,488,344th
opp_drb,863,330th
opp_ast,430,221st
opp_stl,218,199th
opp_blk,154,338th
opp_tov,529,27th
opp_pf,757,340th
opp_pts_per_g,70.4,230th
SOS:,-6.15
ORtg:,107.2
DRtg:,99.3
kansas
g,36,0,36,0,36,36,36,36,36,36,36,27,13,33,23,15,19,9,11
fg_pct,.489,8th,.426,.458,.570,.562,.438,.566,.496,.402,.583,.485,.553,.538,.318,.500,.333
fga,2111,18th
fg2_pct,.527,23rd,.469,.492,.593,.562,.476,.571,.559,.408,1.000,.485,.708,.538,.308,.500,.333
fg2a,1463,26th
fg3_pct,.404,7th,.370,.418,.375,0,.339,.526,.473,.396,.524,0,.286,0,.333,.500,0
fg3a,648,90th
ft_pct,.699,143rd,.855,.783,.660,.679,.716,.622,.833,.636,.500,.395,.667,.556,.600,.500,.571
fta,871,22nd
pts_per_g,81.6,5th,15.5,13.4,12.8,11.3,7.2,6.8,5.1,4.1,3.1,2.5,2.4,1.3,1.1,0.9,0.5
orb,468,21st
drb,989,6th
ast,609,3rd
stl,301,12th
blk,232,6th
tov,470,252nd
pf,658,52nd
opp_fg_pct,.379,4th
opp_fg2_pct,.401,1st
opp_fg3_pct,.331,118th
opp_orb,460,326th
opp_drb,751,165th
opp_ast,447,267th
opp_stl,234,268th
opp_blk,133,296th
opp_tov,502,68th
opp_pf,719,330th
opp_pts_per_g,64.2,64th
SOS:,8.25
ORtg:,116.8
DRtg:,91.9
lehigh
g,33,0,33,0,33,30,33,33,33,32,32,29,21,19,15,31,23,15,11
fg_pct,.454,71st,.459,.516,.373,.521,.409,.489,.374,.493,.475,.652,.450,.356,.462,.750,.000
fga,1853,118th
fg2_pct,.478,183rd,.483,.518,.375,.521,.459,.529,.340,.586,.520,.652,.583,.390,.286,.750,.000
fg2a,1302,88th
fg3_pct,.399,8th,.421,.000,.372,0,.363,.466,.615,.176,.400,0,.250,.000,.667,0,0
fg3a,551,196th
ft_pct,.718,79th,.810,.496,.727,.767,.795,.800,.794,.875,.750,.652,.667,.576,.500,.500,.500
fta,799,45th
pts_per_g,75.1,50th,19.1,11.0,11.0,9.5,6.8,6.3,3.6,3.1,2.8,2.4,1.6,1.6,0.8,0.5,0.2
orb,339,229th
drb,862,49th
ast,495,53rd
stl,203,200th
blk,85,247th
tov,429,138th
pf,589,194th
opp_fg_pct,.427,150th
opp_fg2_pct,.470,146th
opp_fg3_pct,.347,200th
opp_orb,360,168th
opp_drb,799,270th
opp_ast,478,316th
opp_stl,219,204th
opp_blk,113,202nd
opp_tov,451,156th
opp_pf,676,302nd
opp_pts_per_g,70.6,235th
SOS:,-7.79
ORtg:,106.5
DRtg:,100.2
nevada-las-vegas
g,34,0,34,0,33,34,34,30,34,21,34,34,34,34,34,5,5,7
fg_pct,.461,50th,.478,.436,.405,.500,.421,.462,.444,.732,.598,.388,.392,.000,.000,.000
fga,1950,69th
fg2_pct,.532,18th,.583,.502,.433,.532,.514,.542,.511,.732,.598,.435,.474,.000,.000,0
fg2a,1255,121st
fg3_pct,.332,219th,.295,.309,.372,.450,.399,.265,.043,0,0,.276,.154,.000,0,.000
fg3a,695,54th
ft_pct,.716,86th,.858,.803,.719,.725,.765,.489,.548,.643,.532,.690,.769,0,0,0
fta,637,215th
pts_per_g,73.1,83rd,17.2,10.7,9.3,7.0,6.9,6.7,5.3,4.6,4.5,3.3,1.5,0.0,0.0,0.0
orb,337,232nd
drb,812,96th
ast,551,17th
stl,266,43rd
blk,117,137th
tov,395,60th
pf,691,24th
opp_fg_pct,.399,30th
opp_fg2_pct,.434,21st
opp_fg3_pct,.332,119th
opp_orb,360,168th
opp_drb,812,295th
opp_ast,352,40th
opp_stl,163,15th
opp_blk,91,68th
opp_tov,535,25th
opp_pf,597,173rd
opp_pts_per_g,63.8,55th
SOS:,4.82
ORtg:,107.7
DRtg:,93.9
northern-iowa
g,35,0,35,0,32,35,35,35,33,35,35,35,35,28,14,6,6
fg_pct,.429,202nd,.529,.473,.381,.382,.331,.551,.380,.424,.398,.462,.429,.000,0
fga,1741,196th
fg2_pct,.475,195th,.541,.513,.391,.411,.443,.553,.436,.444,.419,.400,.500,.000,0
fg2a,1082,273rd
fg3_pct,.354,116th,.250,.362,.348,.372,.275,.500,.344,.400,.386,.526,.000,0,0
fg3a,659,82nd
ft_pct,.758,9th,.730,.835,.739,.831,.829,.582,.706,.773,.714,.200,0,0,0
fta,645,204th
pts_per_g,63.3,289th,11.9,11.7,10.6,9.7,5.5,4.1,3.5,3.5,2.8,1.7,0.4,0.0,0.0
orb,333,243rd
drb,797,110th
ast,367,256th
stl,198,222nd
blk,70,300th
tov,372,26th
pf,556,247th
opp_fg_pct,.406,52nd
opp_fg2_pct,.448,59th
opp_fg3_pct,.333,128th
opp_orb,292,25th
opp_drb,750,164th
opp_ast,313,10th
opp_stl,163,15th
opp_blk,69,6th
opp_tov,425,219th
opp_pf,646,265th
opp_pts_per_g,55.1,2nd
SOS:,4.27
ORtg:,106.6
DRtg:,92.8
michigan-state
g,37,0,37,0,33,36,37,37,36,37,36,36,36,22,15,33,25,12,1
fg_pct,.471,31st,.453,.529,.455,.525,.430,.553,.341,.507,.596,.600,.818,.341,.100,.000,.000
fga,2068,27th
fg2_pct,.516,51st,.491,.544,.507,.550,.468,.553,.394,.507,.596,.750,.818,.387,.111,.000,.000
fg2a,1525,13th
fg3_pct,.344,163rd,.354,.294,.358,.125,.398,0,.317,0,0,.375,0,.200,.000,0,0
fg3a,543,209th
ft_pct,.685,192nd,.772,.671,.795,.672,.733,.661,.739,.271,.636,1.000,.500,1.000,.600,0,0
fta,764,68th
pts_per_g,71.8,108th,14.8,11.3,11.3,9.9,8.2,6.4,5.6,2.3,1.9,1.3,1.3,1.0,0.3,0.0,0.0
orb,487,13th
drb,939,14th
ast,606,4th
stl,242,86th
blk,123,113th
tov,514,318th
pf,666,41st
opp_fg_pct,.406,50th
opp_fg2_pct,.451,70th
opp_fg3_pct,.328,104th
opp_orb,373,202nd
opp_drb,736,146th
opp_ast,462,297th
opp_stl,243,294th
opp_blk,94,80th
opp_tov,459,138th
opp_pf,651,272nd
opp_pts_per_g,63.8,56th
SOS:,8.16
ORtg:,108.7
DRtg:,96.5
new-mexico-state
g,34,0,34,0,34,34,13,24,33,34,34,8,27,7,15,23,12,12,12
fg_pct,.460,52nd,.459,.447,.527,.482,.554,.372,.431,.343,.558,.333,.391,.346,.400,.667,.250
fga,1997,49th
fg2_pct,.517,49th,.513,.506,.567,.513,.554,.403,.667,.611,.658,1.000,.500,.360,.250,.667,.250
fg2a,1223,145th
fg3_pct,.371,55th,.374,.406,.406,.372,0,.319,.376,.059,.286,.250,.308,.000,1.000,0,0
fg3a,774,19th
ft_pct,.700,134th,.838,.848,.707,.565,.515,.696,.889,.700,.560,.750,.500,.900,.750,.500,.250
fta,767,66th
pts_per_g,78.3,23rd,20.3,17.5,14.6,10.7,10.3,6.3,5.4,4.0,2.8,1.6,1.5,1.2,0.9,0.6,0.6
orb,358,195th
drb,854,54th
ast,484,62nd
stl,203,200th
blk,111,160th
tov,437,167th
pf,595,173rd
opp_fg_pct,.449,270th
opp_fg2_pct,.497,268th
opp_fg3_pct,.356,260th
opp_orb,441,315th
opp_drb,841,321st
opp_ast,551,345th
opp_stl,192,87th
opp_blk,87,48th
opp_tov,452,154th
opp_pf,640,253rd
opp_pts_per_g,77.6,334th
SOS:,1.66
ORtg:,108.6
DRtg:,107.7
maryland
g,33,0,33,0,33,33,33,32,33,32,33,25,28,2,9,11,11
fg_pct,.471,32nd,.429,.496,.502,.509,.512,.490,.423,.412,.515,.500,.222,.250,.125
fga,2052,32nd
fg2_pct,.500,90th,.470,.515,.559,.533,.512,.561,.429,.412,.515,.500,.286,.600,.143
fg2a,1542,8th
fg3_pct,.382,30th,.359,.342,.454,.389,0,.347,.409,0,0,0,.000,.000,.000
fg3a,510,259th
ft_pct,.729,46th,.857,.728,.873,.811,.529,.733,.594,.800,.417,0,.750,1.000,.500
fta,689,142nd
pts_per_g,79.7,13th,19.6,12.7,11.3,10.1,9.6,5.7,4.8,4.2,3.0,1.0,0.8,0.6,0.5
orb,421,70th
drb,849,61st
ast,545,19th
stl,256,58th
blk,154,47th
tov,383,39th
pf,554,253rd
opp_fg_pct,.394,16th
opp_fg2_pct,.419,10th
opp_fg3_pct,.340,167th
opp_orb,490,346th
opp_drb,762,201st
opp_ast,384,105th
opp_stl,185,58th
opp_blk,116,229th
opp_tov,499,70th
opp_pf,613,207th
opp_pts_per_g,68.3,182nd
SOS:,7.95
ORtg:,112.2
DRtg:,96.2
houston
g,35,0,35,0,35,35,33,33,31,35,31,31,29,20,19,3,10,2
fg_pct,.420,243rd,.425,.413,.451,.427,.397,.397,.442,.430,.376,.281,.667,1.000,.500,0
fga,2282,3rd
fg2_pct,.455,261st,.457,.435,.451,.500,.461,.408,.463,.500,.447,.375,.667,1.000,.500,0
fg2a,1468,24th
fg3_pct,.356,103rd,.317,.397,0,.380,.278,.373,.000,.387,.333,.250,0,0,0,0
fg3a,814,10th
ft_pct,.710,107th,.737,.784,.664,.714,.714,.610,.620,.778,.833,.333,.667,0,.000,0
fta,768,64th
pts_per_g,78.6,20th,25.6,15.5,8.1,7.9,5.9,5.7,4.2,3.8,3.5,1.3,1.1,0.7,0.2,0.0
orb,441,50th
drb,744,179th
ast,435,133rd
stl,329,5th
blk,103,184th
tov,315,2nd
pf,652,61st
opp_fg_pct,.461,313th
opp_fg2_pct,.515,318th
opp_fg3_pct,.332,119th
opp_orb,469,335th
opp_drb,1011,347th
opp_ast,470,306th
opp_stl,158,10th
opp_blk,119,246th
opp_tov,585,7th
opp_pf,644,258th
opp_pts_per_g,75.0,313th
SOS:,3.48
ORtg:,109.3
DRtg:,104.3
tennessee
g,37,0,37,0,37,37,12,37,37,29,27,31,35,33,28,4,15,31,8
fg_pct,.456,65th,.466,.445,.573,.530,.404,.477,.504,.387,.578,.323,.384,1.000,.323,.476,.000
fga,2174,11th
fg2_pct,.518,44th,.525,.519,.595,.563,.487,.554,.508,.416,.584,.368,.462,0,.333,.476,.000
fg2a,1493,17th
fg3_pct,.320,258th,.324,.333,.000,.324,.252,.389,.000,.327,.000,.313,.319,1.000,.316,0,.000
fg3a,681,63rd
ft_pct,.671,235th,.758,.588,.697,.629,.830,.679,.553,.635,.548,.889,.583,0,.667,.263,1.000
fta,775,59th
pts_per_g,73.5,75th,12.6,12.2,11.7,9.9,9.4,7.4,5.6,5.3,3.6,3.4,3.4,2.3,1.9,1.5,0.3
orb,441,50th
drb,912,23rd
ast,530,31st
stl,290,19th
blk,136,81st
tov,490,296th
pf,733,11th
opp_fg_pct,.396,21st
opp_fg2_pct,.457,88th
opp_fg3_pct,.297,14th
opp_orb,435,311th
opp_drb,876,338th
opp_ast,421,195th
opp_stl,225,235th
opp_blk,159,341st
opp_tov,599,4th
opp_pf,704,320th
opp_pts_per_g,65.2,87th
SOS:,7.75
ORtg:,105.1
DRtg:,93.2
san-diego-state
g,34,0,34,0,34,32,34,34,33,33,30,34,9,12,3,6,2
fg_pct,.474,26th,.455,.583,.543,.370,.500,.399,.435,.615,.346,.444,.500,.333,.000
fga,1846,122nd
fg2_pct,.543,11th,.523,.612,.545,.356,.612,.650,.554,.618,.294,.462,.500,.400,.000
fg2a,1282,107th
fg3_pct,.317,266th,.205,.286,.400,.381,.376,.281,.258,.500,.444,.400,0,.000,0
fg3a,564,186th
ft_pct,.621,332nd,.726,.632,.527,.718,.714,.660,.525,.554,.444,.833,.750,.200,.500
fta,741,88th
pts_per_g,70.3,138th,12.7,11.1,10.9,10.5,7.6,6.6,6.1,4.7,3.3,1.9,1.7,0.8,0.5
orb,444,41st
drb,813,95th
ast,458,97th
stl,251,68th
blk,156,43rd
tov,453,216th
pf,552,260th
opp_fg_pct,.404,46th
opp_fg2_pct,.433,18th
opp_fg3_pct,.350,225th
opp_orb,375,208th
opp_drb,660,25th
opp_ast,420,194th
opp_stl,202,129th
opp_blk,106,159th
opp_tov,453,151st
opp_pf,618,217th
opp_pts_per_g,61.8,36th
SOS:,4.21
ORtg:,108.8
DRtg:,95.7
georgetown
g,34,0,34,0,33,34,34,34,34,34,29,28,27,7,7,10
fg_pct,.499,4th,.525,.525,.470,.475,.576,.451,.394,.500,.320,.250,.500,.000
fga,1815,133rd
fg2_pct,.547,8th,.568,.545,.536,.557,.595,.466,.444,.565,.417,.333,.500,.000
fg2a,1267,116th
fg3_pct,.387,25th,.444,.259,.336,.424,.273,.438,.167,.000,.231,.200,0,0
fg3a,548,202nd
ft_pct,.711,104th,.856,.660,.777,.758,.571,.615,.667,.565,.824,.500,0,0
fta,672,165th
pts_per_g,73.5,73rd,16.5,16.1,15.2,10.5,7.4,4.8,1.4,1.4,1.2,0.9,0.3,0.0
orb,333,243rd
drb,799,107th
ast,524,32nd
stl,237,99th
blk,161,38th
tov,473,260th
pf,579,207th
opp_fg_pct,.417,96th
opp_fg2_pct,.460,105th
opp_fg3_pct,.334,140th
opp_orb,380,221st
opp_drb,673,37th
opp_ast,447,267th
opp_stl,246,302nd
opp_blk,132,292nd
opp_tov,445,171st
opp_pf,627,232nd
opp_pts_per_g,66.1,110th
SOS:,9.55
ORtg:,110.4
DRtg:,99.2
ohio
g,37,0,37,0,33,37,10,32,37,19,37,37,37,29,14,16
fg_pct,.430,200th,.390,.374,.403,.504,.481,.401,.455,.497,.488,.342,.455,.500
fga,2153,13th
fg2_pct,.464,233rd,.432,.427,.404,.508,.500,.500,.465,.497,.494,.349,1.000,.500
fg2a,1394,42nd
fg3_pct,.366,70th,.346,.319,.400,.000,.477,.323,.000,0,.000,.300,.250,0
fg3a,759,24th
ft_pct,.719,77th,.812,.766,.848,.688,.855,.762,.692,.405,.500,.731,1.000,1.000
fta,883,15th
pts_per_g,74.7,55th,17.1,13.5,11.3,11.3,10.5,9.7,6.8,5.4,2.9,2.5,1.0,0.4
orb,443,44th
drb,928,15th
ast,524,32nd
stl,278,30th
blk,97,199th
tov,473,260th
pf,696,20th
opp_fg_pct,.418,102nd
opp_fg2_pct,.470,145th
opp_fg3_pct,.312,44th
opp_orb,472,338th
opp_drb,925,345th
opp_ast,515,340th
opp_stl,214,175th
opp_blk,130,285th
opp_tov,566,13th
opp_pf,746,337th
opp_pts_per_g,69.4,202nd
SOS:,-0.03
ORtg:,105.7
DRtg:,98.3
oklahoma-state
g,33,0,33,0,33,33,33,32,30,19,31,24,33,19,18,10,4
fg_pct,.451,82nd,.457,.433,.404,.521,.671,.362,.552,.392,.230,.276,.333,.200,.000
fga,1861,114th
fg2_pct,.525,27th,.549,.442,.459,.521,.733,.509,.578,.600,.308,.222,.333,.200,.000
fg2a,1077,277th
fg3_pct,.349,139th,.341,.426,.383,0,.133,.271,.000,.341,.045,.300,0,0,0
fg3a,784,15th
ft_pct,.714,94th,.810,.589,.877,.629,.620,.839,.667,.833,.485,.273,.429,0,0
fta,679,157th
pts_per_g,73.8,69th,22.3,13.3,10.7,8.8,8.2,7.8,2.6,2.5,1.5,1.3,0.6,0.2,0.0
orb,327,256th
drb,842,68th
ast,413,173rd
stl,214,172nd
blk,84,253rd
tov,418,107th
pf,664,44th
opp_fg_pct,.420,111th
opp_fg2_pct,.450,65th
opp_fg3_pct,.361,278th
opp_orb,326,80th
opp_drb,796,266th
opp_ast,380,95th
opp_stl,189,73rd
opp_blk,97,102nd
opp_tov,440,187th
opp_pf,618,217th
opp_pts_per_g,68.0,171st
SOS:,6.97
ORtg:,107.2
DRtg:,98.6
georgia-tech
g,36,0,36,0,36,36,30,35,36,36,35,35,32,15,23,20,9
fg_pct,.459,55th,.529,.611,.385,.477,.394,.422,.368,.439,.361,.424,.636,.379,.333
fga,2064,29th
fg2_pct,.498,103rd,.531,.613,.421,.505,.442,.423,.422,.423,.415,.333,.667,.440,.500
fg2a,1477,22nd
fg3_pct,.363,84th,.000,.000,.333,.373,.380,.417,.298,.467,.295,.458,.500,.000,.000
fg3a,587,156th
ft_pct,.657,273rd,.572,.629,.720,.791,.704,.758,.623,.558,.811,1.000,1.000,.375,.571
fta,779,56th
pts_per_g,72.8,88th,13.1,12.4,10.0,8.6,7.1,6.1,5.9,5.4,3.9,2.8,1.5,1.3,0.7
orb,477,17th
drb,953,11th
ast,508,43rd
stl,288,21st
blk,190,16th
tov,591,345th
pf,670,36th
opp_fg_pct,.384,9th
opp_fg2_pct,.423,12th
opp_fg3_pct,.315,53rd
opp_orb,482,342nd
opp_drb,777,229th
opp_ast,472,311th
opp_stl,284,344th
opp_blk,113,202nd
opp_tov,547,22nd
opp_pf,687,308th
opp_pts_per_g,65.7,100th
SOS:,9.02
ORtg:,103.0
DRtg:,92.9
ohio-state
g,37,0,37,0,31,37,37,37,2,36,33,27,37,15,14,8,4,11
fg_pct,.492,5th,.519,.437,.438,.492,.444,.773,.447,.446,.571,.480,.545,.000,.000,.000
fga,1999,47th
fg2_pct,.548,6th,.540,.458,.516,.550,.500,.773,.568,.545,.571,.833,.545,0,0,.000
fg2a,1291,95th
fg3_pct,.390,18th,.364,.383,.420,.383,.400,0,.390,.382,0,.154,0,.000,.000,0
fg3a,708,41st
ft_pct,.696,153rd,.754,.754,.873,.632,.667,.407,.706,.857,.778,.600,.200,.500,0,0
fta,716,120th
pts_per_g,74.1,66th,20.4,14.4,13.0,12.6,7.0,6.5,4.7,3.2,2.5,1.9,0.9,0.1,0.0,0.0
orb,337,232nd
drb,897,28th
ast,545,19th
stl,262,47th
blk,157,42nd
tov,423,124th
pf,565,226th
opp_fg_pct,.410,66th
opp_fg2_pct,.451,70th
opp_fg3_pct,.337,155th
opp_orb,373,202nd
opp_drb,801,273rd
opp_ast,461,293rd
opp_stl,199,113th
opp_blk,75,16th
opp_tov,529,27th
opp_pf,673,297th
opp_pts_per_g,61.5,32nd
SOS:,7.37
ORtg:,113.0
DRtg:,93.8
california-santa-barbara
