north-carolina
g,40,0,40,0,40,40,34,40,33,40,39,40,37,33,29,13,14,18,18,16
fg_pct,.482,17th,.614,.444,.398,.466,.548,.614,.386,.404,.453,.390,.364,.250,.250,.125,.111,.000
ft_pct,.676,264th,.738,.653,.704,.738,.783,.733,.513,.469,.632,.577,1.000,0
fta,750,107th
pts_per_g,80.5,19th,13.4,12.1,11.6,11.5,11.4,9.8,6.4,2.6,2.0,1.8,1.2,0.3
orb,402,73rd
drb,935,47th
ast,504,67th
stl,215,113th
blk,181,16th
tov,416,186th
pf,590,252nd
opp_fg_pct,.417,84th
opp_fg2_pct,.466,96th
opp_fg3_pct,.325,69th
opp_orb,430,333rd
opp_drb,849,241st
opp_ast,469,275th
opp_stl,196,183rd
opp_blk,135,315th
opp_tov,414,167th
opp_pf,661,226th
opp_pts_per_g,74.6,249th
SOS:,7.64
ORtg:,109.4
DRtg:,101.4
providence
g,35,0,35,0,35,33,35,33,35,35,28,33,19,14,14,11,6
fg_pct,.421,270th,.462,.448,.443,.381,.363,.404,.364,.329,.526,.211,.667,.500,.000
fga,2093,42nd
fg2_pct,.480,215th,.517,.477,.491,.631,.363,.440,.433,.372,.526,1.000,.667,1.000,.000
fg2a,1317,91st
fg3_pct,.321,290th,.329,.372,.337,.269,.364,.319,.343,.278,0,.167,0,.000,.000
fg3a,776,55th
ft_pct,.725,75th,.782,.695,.717,.733,.672,.672,.737,.607,.765,1.000,.667,0,0
fta,781,66th
pts_per_g,73.6,159th,21.1,16.4,11.4,7.0,5.9,5.3,5.1,2.4,1.7,1.0,0.4,0.2,0.0
orb,397,79th
drb,866,124th
ast,550,25th
stl,229,80th
blk,123,130th
tov,402,143rd
pf,591,250th
opp_fg_pct,.440,203rd
opp_fg2_pct,.498,237th
opp_fg3_pct,.323,58th
opp_orb,370,251st
opp_drb,923,332nd
opp_ast,460,260th
opp_stl,207,236th
opp_blk,116,224th
opp_tov,508,23rd
opp_pf,699,292nd
opp_pts_per_g,70.1,130th
SOS:,8.46
ORtg:,104.2
DRtg:,99.2
indiana
g,35,0,35,0,35,13,35,35,35,30,35,35,34,30,24,23,7,13,5
fg_pct,.502,3rd,.458,.480,.513,.683,.516,.449,.419,.451,.569,.512,.556,.308,.500,.333,0
fga,2034,67th
fg2_pct,.562,8th,.488,.500,.564,.707,.545,.452,.438,.571,.609,.533,.500,.400,.500,1.000,0
fg2a,1203,189th
fg3_pct,.415,5th,.420,.463,.347,.333,.446,.447,.417,.358,.448,.455,.571,.250,0,.000,0
fg3a,831,30th
ft_pct,.733,50th,.829,.852,.691,.706,.721,.639,.905,.842,.476,.800,.000,.333,.500,1.000,0
fta,688,179th
pts_per_g,82.6,11th,17.3,15.8,13.3,11.9,8.2,8.1,6.5,5.0,4.9,2.4,0.6,0.5,0.4,0.3,0.0
orb,410,58th
drb,878,102nd
ast,560,19th
stl,239,64th
blk,137,81st
tov,470,319th
pf,647,131st
opp_fg_pct,.444,231st
opp_fg2_pct,.490,196th
opp_fg3_pct,.343,161st
opp_orb,356,206th
opp_drb,704,9th
opp_ast,423,168th
opp_stl,215,266th
opp_blk,106,153rd
opp_tov,458,82nd
opp_pf,668,245th
opp_pts_per_g,69.9,123rd
SOS:,6.90
ORtg:,119.2
DRtg:,100.9
chattanooga
g,35,0,35,0,8,35,33,35,35,35,32,35,35,18,19,8,4,10,10
fg_pct,.457,83rd,.494,.478,.528,.376,.403,.515,.491,.432,.405,.528,.500,.333,.500,.429,.273
fga,1963,121st
fg2_pct,.515,74th,.528,.527,.545,.442,.439,.538,.556,.477,.470,.714,.750,.333,.500,.500,.333
fg2a,1234,161st
fg3_pct,.359,121st,.273,.365,.182,.318,.396,.400,.319,.365,.268,.483,.467,.333,0,.000,.200
fg3a,729,97th
ft_pct,.735,46th,.727,.786,.691,.791,.722,.609,.773,.795,.679,0,.889,.571,.000,.750,.000
fta,811,46th
pts_per_g,75.8,113th,12.6,12.1,11.1,9.8,8.6,7.7,7.5,7.3,6.0,2.9,2.9,1.1,1.0,0.9,0.7
orb,378,115th
drb,863,128th
ast,504,67th
stl,272,18th
blk,165,30th
tov,437,251st
pf,596,239th
opp_fg_pct,.440,208th
opp_fg2_pct,.502,263rd
opp_fg3_pct,.331,93rd
opp_orb,344,176th
opp_drb,789,113th
opp_ast,442,211th
opp_stl,226,302nd
opp_blk,132,301st
opp_tov,494,31st
opp_pf,692,281st
opp_pts_per_g,67.5,69th
SOS:,-3.46
ORtg:,110.5
DRtg:,98.5
kentucky
g,36,0,36,0,36,35,31,34,32,36,36,27,23,36,24,10,12
fg_pct,.478,25th,.454,.434,.601,.439,.482,.516,.680,.370,.390,.442,.200,.000,.000
fga,2149,26th
fg2_pct,.529,35th,.502,.486,.640,.481,.583,.521,.680,.529,.390,.458,.250,0,.000
fg2a,1483,14th
fg3_pct,.366,77th,.408,.344,.304,.135,.442,.000,0,.276,0,.250,.167,.000,0
fg3a,666,167th
ft_pct,.690,208th,.783,.856,.706,.460,.889,.661,.403,.760,.733,.412,1.000,1.000,.000
fta,813,44th
pts_per_g,79.5,32nd,20.0,17.3,10.2,9.6,7.7,6.6,6.4,2.3,1.9,1.7,0.5,0.2,0.0
orb,460,18th
drb,935,47th
ast,512,55th
stl,206,146th
blk,207,4th
tov,402,143rd
pf,735,16th
opp_fg_pct,.397,25th
opp_fg2_pct,.427,13th
opp_fg3_pct,.326,76th
opp_orb,433,336th
opp_drb,776,95th
opp_ast,334,6th
opp_stl,155,15th
opp_blk,111,192nd
opp_tov,437,122nd
opp_pf,710,303rd
opp_pts_per_g,68.1,81st
SOS:,8.84
ORtg:,115.2
DRtg:,98.7
stony-brook
g,33,0,33,0,33,33,32,33,25,31,31,33,27,26,3,21
fg_pct,.468,43rd,.628,.392,.500,.432,.403,.450,.423,.456,.265,.278,.200,.500
fga,1992,100th
fg2_pct,.511,90th,.628,.386,.507,.500,.415,.452,.469,.449,.395,.200,.000,.500
fg2a,1394,40th
fg3_pct,.368,69th,0,.397,.000,.231,.398,.449,.385,1.000,.100,.333,.250,0
fg3a,598,248th
ft_pct,.673,271st,.624,.772,.455,.690,.778,.867,.769,.667,.867,.333,0,.667
fta,637,243rd
pts_per_g,76.2,97th,19.8,14.9,10.6,10.2,7.3,6.7,3.1,3.1,1.9,1.1,1.0,1.0
orb,421,45th
drb,891,88th
ast,541,31st
stl,204,155th
blk,150,55th
tov,377,78th
pf,523,339th
opp_fg_pct,.408,45th
opp_fg2_pct,.451,47th
opp_fg3_pct,.327,78th
opp_orb,301,48th
opp_drb,757,68th
opp_ast,365,32nd
opp_stl,186,119th
opp_blk,96,79th
opp_tov,418,160th
opp_pf,606,121st
opp_pts_per_g,64.1,20th
SOS:,-5.28
ORtg:,111.9
DRtg:,94.1
notre-dame
g,36,0,36,0,35,36,36,36,36,36,28,30,17,16,26,5,1
fg_pct,.476,31st,.451,.560,.476,.432,.532,.417,.365,.382,.579,.545,.500,.000,0
fga,2042,61st
fg2_pct,.529,34th,.525,.560,.522,.488,.541,.667,.414,.433,.714,.545,.500,.000,0
fg2a,1342,78th
fg3_pct,.374,47th,.331,0,.444,.344,.333,.374,.324,.320,.500,0,0,.000,0
fg3a,700,127th
ft_pct,.742,34th,.813,.628,.574,.854,.774,.792,.882,.952,.667,1.000,.400,0,0
fta,671,197th
pts_per_g,75.1,130th,15.8,14.0,12.0,11.4,11.1,5.1,2.6,2.3,1.9,1.4,0.9,0.0,0.0
orb,380,111th
drb,885,94th
ast,480,105th
stl,197,180th
blk,143,66th
tov,357,38th
pf,544,321st
opp_fg_pct,.432,156th
opp_fg2_pct,.465,89th
opp_fg3_pct,.369,302nd
opp_orb,410,323rd
opp_drb,800,140th
opp_ast,493,310th
opp_stl,194,169th
opp_blk,110,185th
opp_tov,346,315th
opp_pf,615,146th
opp_pts_per_g,70.6,145th
SOS:,9.57
ORtg:,115.2
DRtg:,108.3
michigan
g,36,0,36,0,15,35,33,36,36,34,36,36,30,28,26,9,24
fg_pct,.462,60th,.506,.407,.377,.457,.458,.575,.500,.642,.607,.382,.474,.364,.417
fga,2048,58th
fg2_pct,.527,39th,.546,.484,.366,.476,.506,.635,.586,.642,.714,.476,.576,.500,.667
fg2a,1147,238th
fg3_pct,.380,38th,.446,.298,.387,.450,.365,.303,.440,0,.167,.265,.333,.286,.167
fg3a,901,13th
ft_pct,.738,40th,.794,.658,.813,.886,.706,.712,.724,.635,.556,.733,.727,.714,1.000
fta,569,312th
pts_per_g,73.8,156th,16.5,11.8,11.6,11.2,8.6,7.8,6.5,3.8,2.9,2.8,2.7,1.7,0.6
orb,283,302nd
drb,869,115th
ast,537,32nd
stl,203,160th
blk,81,285th
tov,348,25th
pf,558,309th
opp_fg_pct,.448,255th
opp_fg2_pct,.506,276th
opp_fg3_pct,.346,181st
opp_orb,308,64th
opp_drb,882,288th
opp_ast,471,281st
opp_stl,146,6th
opp_blk,113,205th
opp_tov,432,130th
opp_pf,580,75th
opp_pts_per_g,67.4,63rd
SOS:,7.92
ORtg:,111.7
DRtg:,102.0
west-virginia
g,35,0,35,0,35,35,35,32,35,31,34,35,35,29,10,23,1,1
fg_pct,.449,132nd,.455,.467,.383,.427,.417,.533,.446,.488,.526,.356,.667,.333,0,0
fga,2102,38th
fg2_pct,.503,128th,.527,.467,.459,.569,.422,.618,.485,.551,.526,.400,.667,.333,0,0
fg2a,1459,20th
fg3_pct,.325,274th,.323,0,.306,.303,.409,.244,.222,.407,0,.310,0,0,0,0
fg3a,643,202nd
ft_pct,.673,274th,.785,.693,.744,.602,.705,.667,.624,.567,.463,.783,1.000,.333,0,0
fta,972,3rd
pts_per_g,78.5,48th,13.7,13.3,9.5,9.4,9.3,8.9,4.9,4.5,4.5,2.4,0.6,0.6,0.0,0.0
orb,556,2nd
drb,824,169th
ast,510,59th
stl,343,2nd
blk,93,232nd
tov,498,341st
pf,819,2nd
opp_fg_pct,.424,112th
opp_fg2_pct,.477,135th
opp_fg3_pct,.331,100th
opp_orb,305,55th
opp_drb,773,90th
opp_ast,371,47th
opp_stl,244,333rd
opp_blk,128,285th
opp_tov,624,2nd
opp_pf,812,351st
opp_pts_per_g,66.7,53rd
SOS:,9.78
ORtg:,110.2
DRtg:,93.6
stephen-f-austin
g,34,0,34,0,34,34,34,33,34,34,34,34,24,31,18,24,17
fg_pct,.478,26th,.588,.461,.490,.444,.522,.394,.346,.458,.512,.435,.444,.400,.400
fga,2032,68th
fg2_pct,.545,18th,.627,.525,.593,.500,.566,.418,.411,.556,.538,.443,.429,.438,.400
fg2a,1291,116th
fg3_pct,.363,102nd,.256,.424,.346,.301,.372,.384,.275,.304,.250,.000,.462,.000,0
fg3a,741,87th
ft_pct,.735,47th,.817,.710,.800,.744,.730,.609,.714,.681,.519,.500,.000,.667,.375
fta,701,158th
pts_per_g,80.2,23rd,18.1,13.8,13.3,9.4,7.5,6.0,3.5,2.7,2.5,2.4,1.7,1.3,1.1
orb,400,76th
drb,788,226th
ast,635,4th
stl,310,5th
blk,122,136th
tov,409,168th
pf,700,43rd
opp_fg_pct,.438,191st
opp_fg2_pct,.491,202nd
opp_fg3_pct,.320,45th
opp_orb,335,151st
opp_drb,764,79th
opp_ast,398,106th
opp_stl,181,99th
opp_blk,96,79th
opp_tov,631,1st
opp_pf,687,274th
opp_pts_per_g,63.3,11th
SOS:,-5.47
ORtg:,115.2
DRtg:,90.9
wisconsin
g,35,0,35,0,35,35,35,35,35,30,34,31,33,3,8,15,3,4,1,5
fg_pct,.426,247th,.368,.392,.538,.445,.455,.379,.471,.370,.413,.000,.333,.500,0,.000,0,0
fga,1917,151st
fg2_pct,.466,279th,.400,.395,.538,.467,.582,.444,.534,.397,.486,0,.333,.500,0,.000,0,0
fg2a,1261,138th
fg3_pct,.349,160th,.293,.390,0,.400,.346,.333,.167,.267,.321,.000,0,0,0,0,0,0
fg3a,656,182nd
ft_pct,.703,150th,.736,.763,.643,.764,.804,.667,.528,.467,.667,1.000,.667,1.000,0,0,0,0
fta,728,129th
pts_per_g,67.8,287th,15.7,13.1,12.4,9.7,7.5,2.9,2.6,2.3,2.2,0.7,0.5,0.3,0.0,0.0,0.0,0.0
orb,394,84th
drb,834,157th
ast,400,234th
stl,205,150th
blk,114,160th
tov,385,97th
pf,588,255th
opp_fg_pct,.426,123rd
opp_fg2_pct,.448,45th
opp_fg3_pct,.373,315th
opp_orb,314,86th
opp_drb,807,158th
opp_ast,369,42nd
opp_stl,190,147th
opp_blk,116,224th
opp_tov,420,154th
opp_pf,698,289th
opp_pts_per_g,63.8,17th
SOS:,9.40
ORtg:,105.0
DRtg:,98.8
pittsburgh
g,33,0,33,0,33,33,33,32,33,32,32,33,4,30,33,31,8,11
fg_pct,.458,80th,.537,.470,.373,.533,.425,.583,.397,.367,.571,.345,.462,.459,.400,.143
fga,1919,144th
fg2_pct,.507,111th,.544,.537,.404,.576,.532,.611,.431,.267,.333,.351,.471,.459,.500,.500
fg2a,1330,84th
fg3_pct,.346,174th,.333,.363,.325,.217,.288,.444,.375,.400,.750,.333,.000,0,.000,.000
fg3a,589,259th
ft_pct,.752,19th,.777,.780,.758,.833,.696,.667,.808,.923,1.000,.705,.581,.400,0,0
fta,686,183rd
pts_per_g,75.0,132nd,15.7,14.4,10.2,8.1,6.1,5.0,4.8,4.5,3.3,3.3,2.0,1.3,0.5,0.2
orb,417,49th
drb,840,151st
ast,547,28th
stl,162,292nd
blk,121,139th
tov,383,91st
pf,581,277th
opp_fg_pct,.433,159th
opp_fg2_pct,.475,127th
opp_fg3_pct,.352,222nd
opp_orb,310,70th
opp_drb,712,14th
opp_ast,437,200th
opp_stl,186,119th
opp_blk,110,185th
opp_tov,379,251st
opp_pf,597,107th
opp_pts_per_g,67.3,60th
SOS:,8.75
ORtg:,112.2
DRtg:,100.6
xavier
g,34,0,34,0,34,31,34,34,34,34,34,30,32,34,18,3,4,6,9
fg_pct,.452,116th,.424,.397,.399,.545,.523,.470,.399,.433,.609,.404,.360,.000,0,.000,0
fga,2054,54th
fg2_pct,.498,147th,.449,.443,.426,.559,.527,.563,.436,.571,.609,.412,.286,.000,0,.000,0
fg2a,1352,70th
fg3_pct,.363,99th,.398,.301,.381,.125,.333,.356,.354,.333,0,.000,.389,0,0,0,0
fg3a,702,125th
ft_pct,.730,56th,.770,.727,.854,.728,.654,.807,.788,.568,.600,.625,.500,.500,0,0,0
fta,857,21st
pts_per_g,80.5,19th,15.1,11.0,10.8,10.7,9.6,9.4,6.4,3.2,3.2,1.8,1.6,0.3,0.0,0.0,0.0
orb,432,38th
drb,955,35th
ast,548,27th
stl,246,55th
blk,101,203rd
tov,427,221st
pf,678,76th
opp_fg_pct,.415,69th
opp_fg2_pct,.486,174th
opp_fg3_pct,.311,23rd
opp_orb,334,146th
opp_drb,804,152nd
opp_ast,456,249th
opp_stl,206,228th
opp_blk,119,247th
opp_tov,474,59th
opp_pf,774,344th
opp_pts_per_g,70.4,133rd
SOS:,8.43
ORtg:,111.1
DRtg:,97.1
weber-state
g,35,0,35,0,35,33,35,34,29,35,34,35,30,20,7,4,4
fg_pct,.482,18th,.487,.573,.610,.618,.383,.387,.386,.364,.374,.467,.571,.667,.250
fga,1885,176th
fg2_pct,.561,10th,.555,.613,.642,.618,.483,.413,.380,.404,.541,.471,.800,0,.500
fg2a,1100,277th
fg3_pct,.371,63rd,.434,.364,.100,0,.361,.376,.393,.341,.158,.455,.444,.667,.000
fg3a,785,49th
ft_pct,.676,264th,.617,.697,.755,.523,.846,.711,.810,.643,.605,.760,0,1.000,0
fta,821,38th
pts_per_g,76.1,102nd,17.9,17.1,8.1,6.9,6.7,5.5,5.4,4.4,4.4,3.3,2.9,2.0,0.5
orb,297,283rd
drb,999,17th
ast,477,113th
stl,175,250th
blk,119,144th
tov,463,308th
pf,611,207th
opp_fg_pct,.416,77th
opp_fg2_pct,.441,26th
opp_fg3_pct,.351,215th
opp_orb,336,154th
opp_drb,834,207th
opp_ast,358,24th
opp_stl,201,204th
opp_blk,57,1st
opp_tov,382,248th
opp_pf,731,327th
opp_pts_per_g,67.0,56th
SOS:,-5.13
ORtg:,109.3
DRtg:,96.2
oregon
g,38,0,38,0,38,38,36,38,38,31,38,22,36,9,3,10,13,5,4
fg_pct,.467,45th,.470,.472,.441,.539,.402,.576,.424,.469,.400,.308,.250,.250,.000,.000,0
fga,2230,10th
fg2_pct,.531,33rd,.523,.497,.473,.667,.509,.583,.494,.647,.459,.571,.500,0,.000,.000,0
fg2a,1472,17th
fg3_pct,.343,187th,.338,.333,.406,.339,.317,.000,.362,.267,.125,.000,.000,.250,0,0,0
fg3a,758,76th
ft_pct,.715,116th,.806,.773,.712,.685,.676,.519,.698,.778,.622,.333,0,0,0,.000,0
fta,906,9th
pts_per_g,78.7,47th,16.7,14.8,13.4,12.1,7.8,6.8,6.0,1.9,1.7,1.1,0.7,0.3,0.0,0.0,0.0
orb,436,33rd
drb,946,38th
ast,517,52nd
stl,275,16th
blk,221,2nd
tov,430,230th
pf,675,79th
opp_fg_pct,.423,108th
opp_fg2_pct,.456,63rd
opp_fg3_pct,.361,270th
opp_orb,408,320th
opp_drb,849,241st
opp_ast,486,298th
opp_stl,174,66th
opp_blk,114,211th
opp_tov,533,13th
opp_pf,779,346th
opp_pts_per_g,68.8,95th
SOS:,8.64
ORtg:,112.7
DRtg:,98.5
holy-cross
g,35,0,35,0,35,35,35,35,35,35,19,32,29,27,9,18,4,11,11
fg_pct,.412,295th,.443,.471,.423,.392,.273,.439,.471,.363,.644,.250,.400,.308,.333,.250,.000
fga,1879,181st
fg2_pct,.472,249th,.524,.492,.513,.435,.306,.478,.475,.404,.644,.286,.400,.444,.333,.333,0
fg2a,1110,267th
fg3_pct,.326,270th,.360,.439,.284,.308,.256,.362,.400,.328,0,.000,0,.000,0,.000,.000
fg3a,769,67th
ft_pct,.687,218th,.682,.632,.792,.776,.795,.692,.333,.733,.318,.611,.250,.250,0,.333,0
fta,678,192nd
pts_per_g,64.8,330th,12.0,11.8,10.6,8.3,7.1,5.7,4.6,3.5,2.9,0.9,0.7,0.6,0.5,0.3,0.0
orb,277,312th
drb,775,248th
ast,480,105th
stl,219,98th
blk,86,267th
tov,383,91st
pf,585,266th
opp_fg_pct,.459,299th
opp_fg2_pct,.528,325th
opp_fg3_pct,.357,251st
opp_orb,323,113th
opp_drb,930,335th
opp_ast,500,317th
opp_stl,187,125th
opp_blk,108,166th
opp_tov,450,96th
opp_pf,651,206th
opp_pts_per_g,69.9,121st
SOS:,-6.11
ORtg:,98.5
DRtg:,106.2
saint-josephs
g,36,0,36,0,36,36,36,36,36,36,30,33,4,13,11,23,21,8,7,2
fg_pct,.453,104th,.523,.479,.446,.505,.380,.408,.374,.388,.500,.800,.500,.444,.091,.000,.000,0
fga,2153,24th
fg2_pct,.523,50th,.615,.553,.495,.570,.416,.438,.444,.456,.500,.800,.500,.444,.000,.000,0,0
fg2a,1386,46th
fg3_pct,.327,266th,.385,.266,.343,.238,.303,.372,.356,.302,0,0,.500,0,.154,.000,.000,0
fg3a,767,69th
ft_pct,.716,114th,.888,.657,.713,.660,.729,.742,.684,.511,1.000,.500,.500,.417,.667,1.000,.500,0
fta,806,52nd
pts_per_g,77.2,77th,18.1,17.4,10.4,8.1,8.0,6.0,4.9,4.0,1.0,0.8,0.7,0.6,0.5,0.3,0.1,0.0
orb,360,148th
drb,1018,13th
ast,534,36th
stl,184,219th
blk,119,144th
tov,359,43rd
pf,583,271st
opp_fg_pct,.417,79th
opp_fg2_pct,.492,204th
opp_fg3_pct,.311,25th
opp_orb,351,197th
opp_drb,926,334th
opp_ast,454,240th
opp_stl,161,26th
opp_blk,103,134th
opp_tov,410,179th
opp_pf,706,300th
opp_pts_per_g,70.1,127th
SOS:,4.93
ORtg:,109.5
DRtg:,99.4
cincinnati
g,33,0,33,0,33,31,33,33,33,33,33,28,27,26,5
fg_pct,.430,226th,.375,.403,.519,.547,.372,.564,.347,.440,.362,.389,.400
fga,1980,108th
fg2_pct,.477,227th,.416,.421,.518,.547,.415,.564,.424,.478,.393,.405,.400
fg2a,1255,142nd
fg3_pct,.348,165th,.324,.394,.520,0,.333,0,.308,.314,.333,.333,0
fg3a,725,102nd
ft_pct,.705,145th,.788,.840,.687,.640,.804,.683,.750,.592,.700,.684,.625
fta,658,214th
pts_per_g,73.3,172nd,13.0,10.7,10.4,9.8,8.4,6.2,6.1,6.1,2.4,2.3,1.8
orb,435,35th
drb,856,136th
ast,508,63rd
stl,257,34th
blk,192,9th
tov,362,46th
pf,513,343rd
opp_fg_pct,.393,13th
opp_fg2_pct,.413,3rd
opp_fg3_pct,.357,249th
opp_orb,373,257th
opp_drb,763,78th
opp_ast,380,70th
opp_stl,169,44th
opp_blk,109,177th
opp_tov,446,102nd
opp_pf,575,73rd
opp_pts_per_g,63.3,12th
SOS:,5.25
ORtg:,108.8
DRtg:,94.1
baylor
g,34,0,34,0,34,34,32,34,34,34,34,34,34,10,9
fg_pct,.466,50th,.432,.420,.512,.614,.393,.569,.427,.448,.403,.333,.222
fga,2003,88th
fg2_pct,.505,116th,.469,.451,.510,.619,.417,.569,.441,.590,.450,.500,.333
fg2a,1431,25th
fg3_pct,.367,73rd,.361,.382,1.000,.000,.365,0,.406,.377,.235,.286,.167
fg3a,572,279th
ft_pct,.725,75th,.774,.853,.630,.607,.753,.825,.730,.667,.682,1.000,1.000
fta,752,105th
pts_per_g,77.1,79th,15.9,11.3,11.2,11.1,8.9,6.1,5.9,4.4,2.4,1.0,0.7
orb,467,17th
drb,800,205th
ast,603,10th
stl,269,19th
blk,135,90th
tov,432,237th
pf,660,105th
opp_fg_pct,.447,247th
opp_fg2_pct,.490,190th
opp_fg3_pct,.365,289th
opp_orb,314,86th
opp_drb,697,8th
opp_ast,598,351st
opp_stl,223,292nd
opp_blk,134,310th
opp_tov,463,75th
opp_pf,666,239th
opp_pts_per_g,69.6,113th
SOS:,9.76
ORtg:,112.8
DRtg:,101.9
yale
g,30,0,30,0,30,28,30,20,30,30,30,26,14,25,21,19,3,8,8,13
fg_pct,.470,38th,.428,.526,.568,.370,.474,.617,.431,.344,.478,.442,.421,.258,.333,.500,.143,.286
fga,1693,314th
fg2_pct,.517,69th,.477,.537,.571,.295,.513,.639,.472,.389,.450,.560,.448,.368,.333,.500,.000,1.000
fg2a,1170,221st
fg3_pct,.363,98th,.357,.313,.000,.398,.432,.400,.373,.326,.667,.278,.333,.083,0,0,.200,.167
fg3a,523,321st
ft_pct,.670,287th,.813,.669,.585,.839,.531,.829,.600,.750,.600,.714,.545,.750,.250,.167,.667,0
fta,699,165th
pts_per_g,74.9,141st,16.0,15.7,12.7,9.7,6.7,5.7,5.0,2.5,2.1,2.1,2.0,1.2,1.0,0.9,0.6,0.4
orb,404,70th
drb,804,195th
ast,452,143rd
stl,170,266th
blk,137,81st
tov,398,128th
pf,530,337th
opp_fg_pct,.410,51st
opp_fg2_pct,.454,55th
opp_fg3_pct,.324,68th
opp_orb,256,4th
opp_drb,625,2nd
opp_ast,339,9th
opp_stl,202,207th
opp_blk,107,160th
opp_tov,364,287th
opp_pf,641,184th
opp_pts_per_g,63.8,17th
SOS:,-1.02
ORtg:,111.4
DRtg:,94.8
duke
g,36,0,36,0,36,36,36,9,35,36,36,32,5,10,1,10
fg_pct,.460,67th,.466,.442,.420,.683,.408,.688,.390,.553,1.000,.500,.000,.000
fga,2136,28th
fg2_pct,.510,100th,.502,.464,.528,.683,.397,.688,.421,.553,1.000,.500,0,0
fg2a,1285,121st
fg3_pct,.385,24th,.417,.410,.318,0,.415,0,.329,0,0,0,.000,.000
fg3a,851,26th
ft_pct,.723,84th,.837,.682,.889,.553,.736,.575,.690,.541,0,.500,0,0
fta,866,16th
pts_per_g,81.1,17th,21.6,17.3,11.8,11.4,10.4,8.3,7.1,1.9,0.8,0.5,0.0,0.0
orb,425,41st
drb,871,114th
ast,478,110th
stl,226,83rd
blk,154,51st
tov,351,28th
pf,603,226th
opp_fg_pct,.445,235th
opp_fg2_pct,.489,186th
opp_fg3_pct,.340,149th
opp_orb,456,347th
opp_drb,866,269th
opp_ast,523,333rd
opp_stl,163,34th
opp_blk,126,280th
opp_tov,427,143rd
opp_pf,761,338th
opp_pts_per_g,72.5,193rd
SOS:,10.59
ORtg:,117.8
DRtg:,105.2
north-carolina-wilmington
g,33,0,33,0,33,32,33,33,32,24,32,32,19,29,23,17,10,10
fg_pct,.455,94th,.510,.361,.443,.537,.383,.500,.430,.435,.638,.652,.412,.421,.500,.333
fga,2039,65th
fg2_pct,.512,86th,.628,.348,.489,.552,.448,.500,.425,.690,.638,.652,.500,.536,.500,.500
fg2a,1362,64th
fg3_pct,.340,212th,.363,.371,.364,.433,.219,0,1.000,.288,0,0,.286,.100,0,.000
fg3a,677,154th
